HLS HEALTHCARE FACILITY DIRECTORY,,,,,,,,,,,,,
NH,"Cheyenne OpCo LLC
dba/Polaris Rehabilitation and Care Center
2700 East 12th St
Cheyenne WY 82001
",,"307-634-7986
307-775-7291","Laramie
12/31",105,bhancock@polarishcc.com,Brenda Hancock,Pamela Reed,15355,"535025
10/16/1984",na,83%,
NH,"West Park Hospital District 
dba/Cody Regional Health Long Term Care Center
707 Sheridan Ave
Cody WY 82414 
",,"307-578-2434
307-578-2172","Park
06/30",94,dmcmillan@codyregionalhealth.org,John Osse,Connie Schoen,15140,"535027
01/22/1985",na,78%,
NH,"Douglas Care Center LLC
1108 Birch St
Douglas WY 82633
",,"307-358-3397
307-358-1891","Converse
12/31",60,krogge@hmsmt.com,Kelli Rogge,Kari Yeamen,15184,"535040
01/01/1990",na,91%,
NH ,"North Big Horn Hospital District
dba/Rocky Mountain Care - Evanston
475 Yellow Creek Rd
Evanston WY 82930
","598 W. 900 South
Suite 220
Wood Cross UT 84010","307-789-0726
307-789-1438","Uinta
06/30",60,nancy.bunot@rmcare.com,Nancy Bunot,Tiffany Cumpston,15265,"535038
09/19/1989",na,80%,
NH,"Morning Star Care Center
4 North Fork Rd
Fort Washakie WY 82514
","PO Box 859
Fort Washakie WY 82514","307-332-6902
307-332-4279","Fremont
12/31",45,tami@morningstarcare.org,Tamara Reed,Billie J Phillips,15142,"535050
05/15/1994",na,65%,
NH,"Campbell County Hospital District
dba/Legacy Living and Rehabilitation Center
1000 S Douglas Hwy
Gillette WY 82716
",,"307-688-7000
307-686-7107","Campbell
06/30",160,catherine.craig@cchwyo.org,Catherine Craig,Rori White,15220,"535022
06/16/1984",na,90%,
NH,"Mission at Castle Rock Rehabilitation Center
1445 Uinta Dr
Green River WY 82935
",,"307-872-4600
307-872-4653","Sweetwater
12/31",59,bobbijo.drozd@missionhealthservices.org,Bobbi Jo Drozd,Sara Barenz,15144,"535033
01/03/1989",na,87%,
NH,"St John's Nursing Home
625 East Broadway
Jackson WY 83001
","PO Box 428
Jackson WY 83001","307-739-7450
307-739-7344","Teton
06/30",60,msensat@tetonhospital.org,Marsha Sensat,Cheryl Sawyer,15145,"535046
12/07/1991",na,67%,
NH,"South Lincoln Nursing Center
711 Onyx St
Kemmerer WY 83101
",,"307-877-5717
307-877-3236","Lincoln
06/30",24,jwilcox@southlincolnmedical.com,Jessie Wilcox,Jessie Wilcox,15187,"53A051
07/01/1999",na,91%,
NH,"Westward Heights Care Center
150 Caring Way
Lander WY 82520
",,"307-332-5560
307-332-3690","Fremont
12/31",66,nkorell@vhsmail.com,Natalie Korell,Sothea Kness,15338,"535034
01/01/1990",na,87%,
NH,"SNH WY Tenant LLC
dba/Laramie Care Center
503 South 18th St
Laramie WY 82070
","400 Centre St
Newton MA 02458","307-742-3728
307-721-2002","Albany
12/31",105,astannard@5ssl.com,Andrea Stannard,Michelle Stratton,15327,"535043
03/01/1991",na,77%,
NH,"New Horizons Care Center
1111 Lane 12
Lovell WY 82431
","1115 Lane 12
Lovell WY 82431","307-548-5200
307-548-5244","Big Horn
06/30",85,rmiller@nbhh.com,Eric Connell,Renae Miller,15149,"535030
01/13/1988",na,80%,
NH,"Weston County Hospital District
dba/Weston County Health Services
1124 Washington Blvd
Newcastle WY 82701
",,"307-746-2793
307-746-2732","Weston
06/30",58,mcadwell@wchs-wy.org,Maureen Cadwell,Sarah Gregory,15267,"535023
09/04/1984",na,94%,
NH,"Sublette Center
333 North Bridger Ave
Pinedale WY 82941
","PO Box 788
Pinedale WY 82941","307-367-4161
307-367-4135","Sublette
06/30",50,subcenter@subctr.org,Dawn Walker,Shelli Davis,15151,"535017
05/20/1982",na,65%,
NH,"Powell Valley Care Center
777 Ave H
Powell WY 82435
",,"307-754-1107
307-754-7790","Park
06/30",100,scoguill@pvhc.org,Ryan Brinkerhoff,Sandra Pelfrey,15152,"535045
07/01/1991",na,85%,
NH,"EmpRes at Rawlins LLC
dba/Rawlins Rehabilitation and Wellness
542 16th St
Rawlins WY 82301
","4601 NE 77th Ave
Ste 300
Vancouver WA 98662","307-324-2759
307-324-7579","Carbon
12/31",62,legal@empres.com,Richard Bergman,Janessa Mann,15201,"535036
08/01/1989",na,74%,
NH,"EmpRes at Riverton LLC
dba/Wind River Rehabilitation and Wellness
1002 Forest Dr
Riverton WY 82501
","4601 NE 77th Ave
Ste 300
Vancouver WA 98662","307-856-9471
307-856-1749","Fremont
12/31",81,legal@empres.com,Kerry George,Jessica Ortiz,15199,"535031
09/22/1988",na,88%,
NH,"EmpRes at Rock Springs LLC
dba/Sage View Care Center
1325 Sage St
Rock Springs WY 82901
","4601 NE 77th Ave
Ste 300
Vancouver WA 98662","307-362-3780
307-362-7376","Sweetwater
12/31",82,kasey.klapprodt@empres.com,Kasey Klapprodt,Holly Ellison,15198,"535056
08/18/2015
",na,65%,
NH,"Saratoga Care Center
207 Holly Ave
Saratoga WY 82331
","PO Box 630
Saratoga WY 82331","307-326-8212
307-326-3226","Carbon
12/31",46,lsmith@hmsmt.com,Mark Pesognelli,Linda M Smith,15351,"535055
07/13/2015",na,52%,
NH,"Alternative Elder Living Inc
dba/Green House Living for Sheridan
2311 Shirley Cove
Sheridan WY 82801
",,"307-672-0600
307-675-1852","Sheridan
12/31",48,michellecraig@sheridangreenhouse.org,Michelle Craig,Martha Newman,15155,"535054
08/20/2012",na,97%,
NH,"Sheridan Opco LLC
dba/Big Horn Rehabilitation and Care Center
1851 Big Horn Ave
Sheridan WY 82801
",,"307-674-4416
307-674-5814","Sheridan
12/31",128,hferriman@bighornhc.com,Heidi Ferriman,Alexis Brown,15353,"535026
06/01/1978",na,62%,
NH,"Westview Operations LLC
dba/Westview Health Care Center
1990 West Loucks St
Sheridan WY 82801
",,"307-672-9789
307-673-1079","Sheridan
12/31",102,tonya_murner@lcca.com,Tonya Murner,Erin Stelgleman,15212,"535039
10/06/1989",na,60%,
NH,"Crook County Medical Services District Long Term Care
713 Oak St
Sundance WY 82729
","PO Box 517
Sundance WY 82729","307-283-3501
307-283-3506","Crook
06/30",32,micki.lyons@ccmsd.net,Micki Lyons,Stacy Hansen,15337,"535029
12/31/1986",na,87%,
NH,"EmpRes at Thermopolis LLC
dba/Thermopolis Rehabilitation and Wellness
1210 Canyon Hills Rd
Thermopolis WY 82443
","4601 NE 77th Ave
Ste 300
Vancouver WA 98662","307-864-5591
307-864-2847","Hot Springs
12/31",60,legal@empres.com,Toivo Homi,Robin Griffin,15229,"535051
06/01/1994",na,70%,
NH,"Goshen Healthcare Community
2009 Laramie St
Torrington WY 82240
",,"307-532-4038
307-532-3800","Goshen
12/31",103,paula.murray@vetras.com,Paula Murray,Tamera Peters,15304,"535057
07/01/2017",na,90%,
NH,"Platte County Legacy Home
100 19th St
Wheatland WY 82201
",,"307-322-7351
307-322-7435","Platte
06/30",50,josie.lauck@pcmnh.com,Josie Lauck,Christina Kennedy,15206,"535053
02/01/1991",na,94%,
NH,"SNH WY Tenant LLC 
dba/Worland Healthcare and Rehabilitation Center
1901 Howell Ave
Worland WY 82401
","400 Centre St
Newton MA 02458","307-347-4285
307-347-2154","Washakie
12/31",87,hglanz@5ssl.com,Heidi Glanz,Kristen Scheuerman,15326,"535048
08/01/1992",na,73%,
OUTPATIENT PHYSICAL THERAPY OR SPEECH PATHOLOGY/SERVICES,,,,,,,,,,,,,
OPT,"Rocky Mountain Therapy
2546 E 2nd St Bldg 500
Casper WY 82601            
",,"307-577-5204
307-577-5212","Natrona
12/31",na,office@rockymountaintherapy.org,Katherine Holder,na,na,"536508
08/09/2004",No,na,
OPT,"Laramie Peaks Therapies LLC
207 Holly Ave
Saratoga WY 82331
",,307-326-8212,"Carbon
12/31",na,krogge@hmsmt.com,Joe Rude,na,na,"536509
06/24/2016",AAAASF,na,
OPT,"Bear Lodge Rehabilitation Services
225 S Hwy 585
Sundance WY 82729
",,"307-283-3516
na
","Crook
12/31",na,officeNPPTS1@gmail.com,Ambers Munsinger,na,na,"536510
07/08/2016",No,na,
,PSYCHIATRIC HOSPITALS,,,,,,,,,,,,
PSYCH,"UHS of Wyoming Inc
dba/Wyoming Behavioral Institute
2521 East 15th St
Casper WY 82601
",,"307-237-7444
307-265-5525","Natrona
12/31",85,michele.berens@uhsinc.com,Michael Phillips,Mandy Blajszcak,15162,"534004
04/19/1997",TJC,"80%
NA",
PSYCH,"Wyoming State Hospital
831 Highway 150 So
Evanston WY 82931
","PO Box 177
Evanston WY 82931","307-789-3464
307-789-7373","Uinta
06/30",183,paul.mullenax@wyo.gov,Paul Mullenax,Daniel Johnson,15342,"534001
06/17/2004",No,"40%
NA",Ancillary Locations
,PSYCHIATRIC RESIDENTIAL TREATMENT FACILITIES,,,,,,,,,,,,
PRTF,"Wyoming Behavioral Health
2521 East 15th St
Casper WY 82609
",,"307-237-7444
307-265-5525",Natrona,,joe.gallagher@uhsinc.com,Joseph Gallagher,,,"53L003
07/15/2009",TJC,na,
PRTF,"St Joseph's Children's Home
1419 Main St
Torrington WY 82240
",,"307-532-4197
307-532-8405",Goshen,,rmeyer@stjoseph-wy.org,Ronda Meyer,,,"53L001
11/01/2009",TJC,na,
,RURAL HEALTH CLINICS,,,,,,,,,,,,
RHC,"Big Horn Clinic
156 North 6th St
Basin WY 82410
","PO Box 388
Basin WY 82410","307-568-2499
307-568-2699","Big Horn
06/30",na,kelli.hoblit@mail.hscmh.org,Kelli Hoblit,na,na,"533985
02/02/1999",No,na,
RHC,"Midway Clinic
388 Highway 20 So
Basin WY 82410
",,"307-568-3311
307-568-2139","Big Horn
06/30",na,Tadd.Greenfield@southbighornhospital.com,Tadd Greenfield,na,na,"533981
04/24/1995",No,na,
RHC,"West Park Hospital District 
dba/Cody Regional Health 
424 Yellowstone Ave
Cody WY 82414 
",,307-527-7501,"Park
06/30",na,amckay@codyregionalhealth.org,Andrea McKay,na,na,"533401
11/25/2020",No,na,
RHC,"South Lincoln Hospital District
dba/Arrowhead Family Medicine
195 Feather Way Suite 100
Evanston WY 82930
",,307-200-9200,"Uinta
06/30",na,,Karl Sundberg,na,na,"533400
06/25/20",TCT,na,
RHC,"Glenrock Hospital District
dba/Glenrock Health Center
925 West Birch
Glenrock WY 82637
","PO Box 786
Glenrock WY 82637","307-436-9206
307-436-9730","Converse
06/30",na,mcielinski@glenrockhealth.com,Melanie Cielinski,na,na,"533819
09/09/2008",No,na,
RHC,"Oregon Trails
525 Birch St
Rollings Hills WY 82637","PO Box 1648
Glenrock WY 82637","307-436-9206
307-436-9730","Converse
06/30",na,tmoss@mhccwyo.org,Terry Moss,na,na,"533987
03/12/2003",No,na,
RHC,"Castle Rock Hospital District
1400 Uinta Dr
Green River WY 82935
","PO Box 219
Green River WY 82935","307-872-4500
307-872-4595","Sweetwater
06/30",na,bailie.dockter@crhd.org,Bailie Dockter,na,na,"533809
05/22/1995",No,na,
RHC,"Platte County Memorial Hospital
dba/Banner Medical Clinic Guernsey
1 E Whalen Street
Guernsey WY 82214
",,"307-322-3861
307-332-2018","Platte
12/31",na,bccllicensing@bannerhealth.com,"Steve Peasley, MD",na,na,"533994
10/13/2017",TCT,No,
RHC,"Register Cliff Rural Health Clinic
650 W Whalen St
Guernsey WY 82214
","PO Box 1450
Douglas WY 82633","307-836-3009
307-836-3022","Platte
06/30",na,tmoss@mhccwyo.org,Terry Moss,na,na,"533989
11/24/2004",No,na,
RHC,"Hulett Clinic
122 Main St
Hulett WY 82720
","PO Box 65
Hulett WY 82720","307-467-5281
307-467-5419","Crook
06/30",na,micki.lyons@ccmsd.net,Micki Lyons,Stacy Hansen,na,"533978
08/24/1994",No,na,
RHC,"South Lincoln Hospital District
dba South Lincoln Medical Clinic
711 Onyx Street
Kemmerer, WY 83101-3212","PO Box 690
Kemmerer WY 83101",307-877-4401,"Lincoln
06/30",na,jwilcox@southlincolnmedical.com,"G Christopher Krell, MD",na,,"533998
1/18/2020",No,na,
RHC,"North Big Horn Hospital Clinic
1115 Lane 12
Lovell WY 82431
",,"307-548-5201
307-548-5224","Big Horn
06/30",na,twalker@nbhh.com,Rick Schroeder,na,na,"533984
10/06/1998",No,na,
RHC,"Rawhide Rural Health Clinic
921 Ballancee Ave
Lusk WY 82225
","PO Box 780
Lusk WY 82225","307-334-4000
307-334-5370","Niobrara
06/30",na,msiebke@niobrarahospital.org,Marni Siebke,,na,"533986
11/01/2002",No,na,
RHC,"Evanston Hospital Corporation
dba/Bridger Valley Medical Group
107 North Main St
Lyman WY 82937
",,"307-782-7560
307-782-7024","Uinta
04/30",na,,"Steben Babcock, MD",na,na,"533992
06/23/2017",TCT,na,
RHC,"Medicine Bow Health Center
dba/Medicine Bow Rural Healthcare District
514 Idaho Dr
Medicine Bow WY 82329
","PO Box 37
Medicine Bow WY 82329","307-379-2222
307-379-2223","Carbon
06/30",na,mbhdistrict@yahoo.com,JoAnne Bennett,na,na,"533803
01/09/1990",No,na,
RHC,"Moorcroft Clinic
208 North Big Horn
Moorcroft WY 82721
","PO Box 187
Moorcroft WY 82721","307-756-3414
307-756-9237","Crook
06/30",na,micki.lyons@ccmsd.net,Micki Lyons,Stacy Hansen,na,"533977
08/24/1994",No,na,
RHC,"Evanston Hospital Corporation
dba/Bridger Valley Medical Group
531 Parkway Dr
Mountain View WY 82939
",,,"Uinta
04/30",na,,"Gary Noe, MD",na,na,"533991
06/23/2017",TCT,na,
RHC,"Monument Health Newcastle Clinic
1121 Washington Blvd
Newcastle WY 82701
",,"307-746-6720
307-746-7082","Weston
12/31",na,lprell@monument.health,Lana Grout,na,na,"533806
01/11/1993",No,na,
RHC,"Kimball County Hospital
dba/Pine Bluffs KHS Health Clinic
117 E 4 St
Pine Bluffs WY 82082
",,307-245-3666,"Laramie
06/30",na,ceo@kimballhealth.org,Ken Hunter,na,na,"533990
04/27/2017
",No,No,
RHC,"Sundance Clinic
713 Oak St
Sundance WY 82729
","PO Box 517
Sundance WY 82729","307-283-2476
307-283-2489","Crook
06/30",na,micki.lyons@ccmsd.net,Micki Lyons,Stacy Hansen,na,"533976
08/24/1994",No,na,
RHC,"Community Hospital
dba/Banner Medical Clinic Torrington
625 Albany Ave
Torrington WY 82240

",,"307-532-2107
307-532-5617","Goshen
12/31",na,bccllicensing@bannerhealth.com,"Marion Smith, MD",na,na,"533993
10/13/2017",TCT,No,
RHC,"Hot Springs County Hopsital District
dba/Red Rock Family Practice
120 North C Ave
Thermopolis WY 82443
",,"307-864-2351
307-864-9470","Hot Springs
06/30",na,shelly.larson@mail.hscmh.org,"Jason Weyer, MD",na,na,"533996
12/07/17",No,na,
RHC,"Platte County Memorial Hospital
dba/Banner Medical Clinic Wheatland
1551 Brice Street
Wheatland WY 82201

",,"307-322-3861
307-332-2018","Platte
12/31",na,bccllicensing@bannerhealth.com,"Steve Peasley, MD",na,na,"533995
10/13/2017",TCT,No,
RHC,"Cowboy Medical Group PC
dba/ Cowboy Medical Group PC
1125 Charles Ave
Worland WY 82401
",,"307-347-2449
307-347-6187","Washakie
12/31",na,,"W Travis Bomengen, MD",na,na,"533820
07/08/2010",No,na,
RHC,"Regional Health Medical Clinic
717 Pine St
Upton WY 82730
","PO Box 676
Upton WY 82730","307-468-2302
307-468-2601","Weston
12/31",na,lprell@monument.health,Lana Grout,na,na,"533807
01/11/1993",No,na,
