,,,,,,,,,,,,,,,,,,,
,EXPRESSIONS AT SUMMERPLACE,,RCF,50A219,15727 NE RUSSELL STREET,97230,Multnomah,5032529361,20,16,FALSE,1,ALEXANDER BERNAL,alex.bernal@prestigecare.com,7/31/1999,7/31/2021,"SUMMERVENT, LLC","PRESTIGE SENIOR LIVING, L.L.C.",
,FANNO CREEK BY ELITE CARE,,RCF,50R340,12353 SW GRANT ST,97223,Washington,5036535656,30,,FALSE,0,MISTY WHITMORE,mwhitmore@elitecare.com,5/9/2008,4/30/2020,"ELITE CARE GRANT, LLC",,
,FARMINGTON SQUARE  BEAVERTON,,RCF,50A028,14420 SW FARMINGTON RD,97005,Washington,5036262273,70,,TRUE,1,ADRIENE LIERHEIMER,alierheimer@farmingtonsquare.com,5/10/1993,7/31/2021,"RSL BEAVERTON, LLC",,
,FARMINGTON SQUARE  EUGENE,,RCF,50A149,2730 BAILEY LANE,97401,Lane,5413447902,66,,FALSE,1,JILL MAHER,jmaher@farmingtonsquare.com,6/30/1996,7/31/2021,"RSL EUGENE, LLC",,
,FARMINGTON SQUARE  GRESHAM,,RCF,5MA031,1655 NE 18TH,97030,Multnomah,5036651994,102,,TRUE,1,MALINA SOULIYALAOVONG,malina@farmingtonsquare.com,6/1/1992,7/31/2021,"RSL GRESHAM, LLC",,
,FARMINGTON SQUARE  MEDFORD,,RCF,50A083,1530 POPLAR DRIVE,97504,Jackson,5417709080,81,,TRUE,1,DIANA RUSHING,drushing@farmingtonsquare.com,1/31/1994,9/30/2020,"RSL MEDFORD, LLC",,
,FARMINGTON SQUARE  SALEM,,RCF,50A034,960 BOONE RD SE,97306,Marion,5033632273,122,102,TRUE,1,JESSICA PENLAND,jpenland@farmingtonsquare.com,8/24/1994,7/31/2021,"RSL SALEM, LLC","RADIANT SENIOR LIVING, INC.",
,FARMINGTON SQUARE  TUALATIN,,RCF,50A143,17950 SW 115TH AVE,97062,Washington,5036921748,64,,TRUE,1,TAWNYA FRIESE,tawnyat@farmingtonsquare.com,8/28/1995,7/31/2021,"RSL TUALATIN, LLC",,
,FIELDSTONE CORNELL LANDING,,ALF,70A337,9860 NW CORNELL LANDING,97229,Washington,5032929222,95,,FALSE,0,ANDREA BROWN,andreab@fieldstonecommunities.com,3/1/2019,3/31/2021,"CASCADIA SENIOR LIVING, LLC",,
,FIELDSTONE CORNELL LANDING MC,,RCF,50R469,9860 NW CORNELL RD,97229,Washington,5032929222,30,,FALSE,1,ANDREA BROWN,andrea@fieldstonecommunities.com,3/1/2019,3/31/2021,"CASCADIA SENIOR LIVING, LLC",,
,FIRCREST ASSISTED LIVING,,ALF,70A311,213 NE FIRCREST DR,97128,Yamhill,5034722200,29,,TRUE,0,BASTY PEDRAZA,basty.p@chancellorhealthcare.com,4/1/2009,9/30/2020,"CHANCELLOR HEALTH CARE OF CALIFORNIA XI, INC.",,
,FIRCREST SENIOR LIVING,,RCF,50R358,213 NE FIRCREST DR,97128,Yamhill,5034722200,52,,TRUE,1,BRENDA JONES,fsl.bom@chancellorhealthcare.com,4/1/2009,9/30/2020,"CHANCELLOR HEALTH CARE OF CALIFORNIA XI, INC.",,
,FIRWOOD GARDENS RCF,,RCF,50M037,819 NE 122ND AVE,97230,Multnomah,5032520086,85,80,TRUE,1,BRETT WOODYARD,brett@firwoodgardens.com,12/1/1980,11/30/2021,"SAPPHIRE AT FIRWOOD, LLC",,
,FLAGSTONE RETIREMENT & ASSISTED LIVING,,ALF,70M028,3325 COLUMBIA VIEW DR,97058,Wasco,5412985656,60,,TRUE,0,LISA JUNOD,executivedirector@flagstoneseniorliving.com,2/15/1992,10/31/2020,"FLAGSTONE OPERATIONS, LLC",,
,FOOTSTEPS AT CARMAN OAKS,,RCF,50R398,3900 SW CARMAN DRIVE,97035,Clackamas,5036364700,16,,FALSE,1,CURCHELLE ENSIGN,censign@thespringsliving.com,9/4/2013,9/30/2021,"SPRINGS CARMAN OAKS OPERATOR, LLC",,
,FOOTSTEPS AT CLACKAMAS WOODS,,RCF,50R377,14404 SE WEBSTER ROAD,97267,Clackamas,5036543414,32,,TRUE,1,CECE MARTIN,cmartin@thespringsliving.com,6/1/2011,10/31/2020,"TSL CLACK OPS, LLC",,
,FOOTSTEPS AT GREER GARDENS,,RCF,50R449,1282 GOODPASTURE ISLAND ROAD,97401,Lane,5412462828,32,,FALSE,1,STEPHANIE DENNIS,sdennis@thespringsliving.com,7/25/2017,7/31/2021,"HSRE - SPRINGS IV TRS, LLC",,
,FOOTSTEPS AT LAKE OSWEGO,,RCF,50R484,3900 KRUSE WAY PLACE,97035,Clackamas,5036357000,24,24,FALSE,1,YASMIN CIMENT,yciment@thespringsliving.com,2/21/2020,1/31/2022,"HSRE-SPRINGS V TRS, LLC","THE SPRINGS LIVING, LLC",
,FOOTSTEPS AT MILL CREEK,,RCF,50R399,1201 W 10TH STREET,97058,Wasco,5412961301,25,,TRUE,1,TONI SLY,tsly@thespringsliving.com,10/9/2013,10/31/2021,"SPRINGS AT MILL CREEK OPERATOR, LLC",,
,FOOTSTEPS AT SHERWOOD,,RCF,50R397,15677 SW OREGON ST,97140,Washington,5036259481,31,,TRUE,1,ANGIE JONES,jlara@thespringsliving.com,9/4/2013,9/30/2021,"SPRINGS SHERWOOD OPERATOR, LLC",,
,FOOTSTEPS AT TANASBOURNE,,RCF,50R361,1950 NW 192ND AVE,97006,Washington,5036295500,12,,FALSE,1,VICTOR LANNA,vlanna@thespringsliving.com,8/1/2009,12/31/2020,"SPRINGS AT TANASBOURNE II, LLC",,
,FOOTSTEPS AT WILSONVILLE,,RCF,5MA217,7600 SW VLAHOS DR,97070,Clackamas,5035829414,51,,TRUE,1,RACHELLE STORY,rstory@thespringsliving.com,6/24/1999,10/31/2021,"SPRINGS WILSONVILLE OPERATOR, LLC",,
,FOREST GLEN SENIOR LIVING,,RCF,50M209,200 SW FRONTAGE RD,97417,Douglas,5418394266,36,19,TRUE,0,LOUISE COUSINS,louise@foresthillmanorsl.com,9/1/1993,9/30/2021,,FOREST GLEN MANAGEMENT LLC,
,FOREST GLEN SENIOR LIVING,,RCF,50M209,200 SW FRONTAGE RD,97417,Douglas,5418394266,36,,TRUE,0,LOUISE COUSINS,louise@foresthillmanorsl.com,9/1/1993,9/30/2021,,FOREST GLEN MANAGEMENT LLC,
,FOREST GROVE BEEHIVE,,ALF,70M029,2122 HAWTHORNE,97116,Washington,5033576409,44,44,TRUE,0,CHARITY JAMMEH,charity.jammeh@caringplaces.com,8/28/1991,8/31/2021,"FOREST GROVE BEEHIVE, LLC","FGB OPCO, LLC",
,FOREST MEADOWS,,RCF,50M154,625 BARBARA DRIVE,97526,Josephine,5414798865,15,,TRUE,0,KATHY ROMANO-BURNS,kburnsfm@gmail.com,1/16/1997,8/31/2020,"FOREST MEADOWS RCF, INC.",,
,FORUM AT TOWN CENTER  THE,,ALF,70M094,8607 SE CAUSEY AVE,97086,Clackamas,5036544500,87,,TRUE,0,TRACEY JOHNS,tjohns@5ssl.com,2/1/1991,3/31/2021,"SNH AL TRS, INC","FVE MANAGERS, INC",
,FOUNTAIN PLAZA,,RCF,50R038,1441 MORROW ROAD,97504,Jackson,5417726005,19,18,FALSE,0,CHARMAGNE MANLULU,manager1@fountainplaza.com,6/1/1991,12/31/2021,"FOUNTAIN PLAZA, L.L.C.","DHARMA HEALTHCARE MANAGEMENT, INC.",
,FOX HOLLOW INDEPENDENT & ASSISTED LIVING COMMUNITY,,ALF,70A294,2599 NE STUDIO RD,97701,Deschutes,5413832030,86,,TRUE,0,DEANA HENDRICKSON,dhendrickson@regency-pacific.com,2/23/2005,4/30/2020,"FOX HOLLOW BEND, LLC",,
,FOX HOLLOW RESIDENTIAL CARE COMMUNITY,,RCF,50R046,5320 FOX HOLLOW RD,97405,Lane,5413438439,54,51,FALSE,0,BILLIE WINGFIELD,bwingfield@foxhollowcare.com,1/1/1988,7/31/2022,"FOX HOLLOW CARE, INC","NIGHTINGALE HEALTHCARE, LLC",
,FRIENDSVIEW RETIREMENT COMMUNITY,,RCF,50R040,1301 E FULTON ST,97132,Yamhill,5035383144,155,,FALSE,1,KATHLEEN WATSON,kwatson@friendsview.org,10/26/1993,8/31/2020,,"FRIENDSVIEW MANOR, INC.",
,GARDENS AT LAURELHURST VILLAGE  THE,,ALF,70M063,3060 SE STARK ST,97214,Multnomah,5035354932,25,,TRUE,0,KYLA SELE,ksele@avamere.com,9/4/1997,6/30/2021,"LAURELHURST OPERATIONS, LLC",,
,GARDENS  THE,,RCF,50R311,2690 NE YACHT AVE,97367,Lincoln,5419947400,43,,TRUE,1,ERICA KNEPPER,eknepperconsult@gmai.com,3/21/2003,9/30/2020,"LAKEVIEW OPERATIONS, LLC","WESTMONT LIVING, INC",
,GATEWAY 2 HEALTHIER LIVING,,RCF,50R388,608 N CLOVERLEAF LOOP,97477,Lane,5417449817,10,,TRUE,0,JESSICA KNOX,mkinkade@gatewayliving.com,3/5/2013,3/31/2021,"GATEWAY ASSISTED LIVING, INC",,
,GATEWAY GARDENS,,RCF,50R304,178 COMMONS DRIVE,97401,Lane,5413021283,90,,TRUE,1,SHAYLA REED,sreedt@gatehudmanwayliving.com,11/1/2002,11/30/2021,,"GATEWAY GARDENS ASSISTED LIVING, INC.",
,GATEWAY LIVING,,RCF,50R042,611 N CLOVERLEAF LOOP,97477,Lane,5417449817,128,,TRUE,1,JESSICA KNOX,jknox@gatewayliving.com,2/1/1991,4/30/2021,,"GATEWAY ASSISTED LIVING, INC",
,GIBSON CREEK RETIREMENT & ASST LIVING RESIDENCE,,ALF,70A030,1615 BRUSH COLLEGE RD NW,97304,Polk,5033618599,65,,TRUE,0,MICHAEL HARDING,executivedirectorgc@livebsl.com,9/30/1997,9/30/2021,"TLC WEST, L.L.C.",BONAVENTURE SENIOR LIVING,
,GILMAN PARK ASSISTED LIVING,,ALF,70A031,2205 GILMAN DRIVE,97045,Clackamas,5036575700,101,,TRUE,0,SANJUANITA NEGRETE,administrator@gilmanpark.com,2/1/1995,1/31/2021,"FM GILMAN, LLC",,
,GOLDEN ACRES RETIREMENT CENTER,,RCF,50M044,12711 SE HOLGATE BLVD,97236,Multnomah,5037616421,50,,TRUE,0,SANDI TIDWELL,goldenacresrcf@aol.com,1/1/1960,8/31/2020,SANDRA TIDWELL,,
,GOLDEN AGE LIVING  LLC,,RCF,50R319,3484 SE HILL ROAD,97267,Clackamas,5036528000,15,12,FALSE,0,PERSIDA STANA,persidas@yahoo.com,7/17/2003,4/30/2022,,"GOLDEN AGE, LLC",
,GRACE MANOR RESIDENTIAL CARE COMMUNITY,,RCF,50R402,2811 BAILEY LANE,97401,Lane,5416862721,21,,TRUE,0,DANIEL VLACIU,daniel@gracemanorcare.com,3/14/2014,12/31/2020,GRACE MANOR SENIOR LIVING,,
,GRANDE RONDE RETIREMENT RESD,,ALF,70M033,1809 GEKELER LANE,97850,Union,5419634700,76,,TRUE,0,MELODY JOHNSON,administrator@granderonderetirement.com,7/1/1990,1/31/2021,"FM GRANDE, LLC","FRONTIER MANAGEMENT, LLC",
,GREENRIDGE ESTATES,,ALF,70M034,4 GREENRIDGE DRIVE,97035,Clackamas,5036358818,79,71,TRUE,0,MONIQUE SINGH,monique@greenwoodestates.com,6/3/1992,10/31/2022,"GREENRIDGE ESTATES OPERATING, LLC",,
,GRIFFIN HOUSE LLC THE,,RCF,50R387,6630 ALDERBROOK ROAD,97141,Tillamook,5038010418,28,,TRUE,0,SHARON GRIFFIN,sharon@thegriffinhouse.org,10/25/2012,10/31/2020,THE GRIFFIN HOUSE LLC,,
,GROVE AT PEAR VALLEY MEMORY CARE  THE,,RCF,50R467,800 N HASKELL ST,97502,Jackson,5416303038,24,,TRUE,1,ALYSSA PICKETT,apickett@pearvalleysl.com,1/23/2019,1/31/2021,"PC CENTRAL POINT, LLC",,
,GUARDIAN ANGEL HOMES,,ALF,70M079,540 NW 12TH ST,97838,Umatilla,5415649070,40,,TRUE,0,JUANITA MUHLBEIER,hermiston@gahangel.com,9/7/1995,6/30/2021,"HERMISTON HEALTHCARE, LLC",,
,GUARDIAN ANGEL HOMES MEMORY CARE,,RCF,50M428,540 NW 12TH ST,97838,Umatilla,5415649070,32,32,TRUE,1,STEPHANIE PEREZ,stephanie_perez@live.com,4/25/2016,4/30/2022,"HERMISTON HEALTHCARE, LLC",TAILORED MANAGEMENT SERVICES LLC,
,HARMONY GUEST HOME  INC,,RCF,50M049,351 SE 5TH ST,97123,Washington,5036483413,62,,TRUE,1,LUCY GALLARDE,lug55@yahoo.com,5/1/1990,5/31/2021,,"HARMONY GUEST HOME, INC.",
,HARMONY HOUSE OF SALEM,,RCF,50R356,3062 HYACINTH ST NE,97301,Marion,5035880722,15,,TRUE,1,MICHELE NIXON,michelen@pacificlivingcenters.com,1/16/2009,1/31/2021,"PACIFIC LIVING CENTERS, INC.",,
,HARMONY LIVING  INC,,RCF,5ME248,1535 SW SHIRLEY ANN DRIVE,97128,Yamhill,5034729997,16,9,TRUE,0,CHRISTINA THOMPSON,cthompson_harmonyliving@yahoo.com,5/15/2000,5/31/2022,,"HARMONY LIVING, INC.",
,HARVEST HOMES  INC,,ALF,70A036,6921 N ROBERTS AVENUE,97203,Multnomah,5032862423,49,,TRUE,0,MICHELLE WESTWOOD,mwestwood@harvesthomes.us,5/29/1998,5/31/2020,,"HARVEST HOMES, INC",
,HARVEST HOMES RCF,,RCF,5MA051,6921 N ROBERTS AVE,97203,Multnomah,5032862423,40,,TRUE,1,COLE JOSIE,jcole@harvesthomes.us,1/1/1971,2/29/2020,"HARVEST HOMES, INC",,
,HAVEN HOUSE RETIREMENT CENTER,,RCF,50M201,714 MAIN STREET,97830,Wheeler,5417634651,19,,TRUE,0,MARJORIE SHARP,havenhouse@hotmail.com,7/1/1999,7/31/2021,"FOSSIL ELDERLY HOUSING COMMITTEE, INC",,
,HAWKS RIDGE SENIOR ASSISTED LIVING COMMUNITY,,ALF,70A269,1795 8TH STREET,97031,Hood River,5413874087,85,,TRUE,0,BEN BRANDT,administrator@hawksridgeassistedliving.com,10/19/2001,1/31/2021,LSREF GOLDEN OPS 26 (OR) LLC,"FRONTIER MANAGEMENT, LLC",
,HAWTHORNE GARDENS MEMORY CARE COMMUNITY,,RCF,50R350,2828 SE TAYLOR ST,97214,Multnomah,9712220396,35,,TRUE,1,IVY MARCHBANKS,imarchbanks@seniorlifestyle.com,7/30/2007,12/31/2021,"SLH PORTLAND MANAGER, LLC",,
,HAWTHORNE GARDENS SENIOR LIVING COMMUNITY,,ALF,70A309,2828 SE TAYLOR ST,97214,Multnomah,9712220396,42,,TRUE,0,JOANNE GANGE,jgange@seniorlifestyle.com,7/30/2007,12/31/2021,"SLH PORTLAND MANAGER, LLC",,
,HAWTHORNE HOUSE OF SALEM,,RCF,50R300,3042 HYACINTH ST NE,97303,Marion,5037632722,15,,TRUE,1,STACEY SMITH,hawthorne@pacificlivingcenters.com,8/30/2002,8/31/2020,,"PACIFIC LIVING CENTERS, INC.",
,HAWTHORNE HOUSE  THE,,RCF,50R376,2635 21ST AVENUE,97116,Washington,5033576409,22,22,TRUE,1,CHARITY JAMMEH,charity.jammeh@caringplaces.com,5/26/2011,1/31/2021,"FOREST GROVE BEEHIVE, LLC","FGB OPCO, LLC",
,HEARTHSTONE AT MURRAYHILL,,RCF,50R294,10880 SW DAVIES ROAD,97008,Washington,5035200911,142,119,FALSE,1,TOM FREITAG,tom@hearthstoneccc.com,2/28/2002,2/29/2020,"HEARTHSTONE AT MURRAYHILL, LLC",,
,HEARTHSTONE AT MURRAYHILL ASSISTED LIVING,,ALF,70A273,10880 SW DAVIES ROAD,97008,Washington,5035200911,80,64,FALSE,0,PAMELA HOWATT,pamela@hearthstoneccc.com,2/28/2002,2/28/2022,"HEARTHSTONE AT MURRAYHILL, LLC","HEARTHSTONE MANAGEMENT SERVICES, LLC",
,HEARTHSTONE OF BEAVERTON,,ALF,70M037,12520 SW HART RD,97008,Washington,5036410911,75,,FALSE,0,CAITLYN GAFFNEY,katie@hearthstoneofbeaverton.com,11/1/1996,10/31/2020,"HEARTHSTONE OF BEAVERTON, LLC",,
,HEARTWOOD PLACE,,RCF,50R409,2325 BOONES FERRY ROAD,97071,Marion,5039809990,48,48,TRUE,1,LAURIE POMEROY,lpomeroy@heartwoodplacemc.com,5/2/2014,5/31/2022,WMC OPERATING COMPANY LLC,"BENICIA SENIOR LIVING, LLC",
,HERITAGE HOUSE OF WOODBURN,,RCF,50R332,943 N CASCADE DR,97071,Marion,5039821506,15,,TRUE,1,SHANNON SOUZA,plcwoodburn1@wbcable.net,12/15/2004,12/31/2020,"PACIFIC LIVING CENTERS, INC",,
,HERON POINTE SENIOR LIVING,,ALF,70A201,504 GWINN ST  E,97361,Polk,5038386850,74,,TRUE,0,AMY HYNES,ahynes@heronpointesl.com,6/4/1999,4/30/2021,"CSL - MONMOUTH I, LLC","COMPASS SENIOR LIVING, LLC",
,HIGH LOOKEE LODGE,,ALF,70A241,2321 OLLALLIE LANE   PO BOX 6,97761,Jefferson,5415531182,53,36,TRUE,0,GREGORY TIPPETT,greg.tippett@wstribes.org,4/17/2000,10/31/2019,THE CONFEDERATED TRIBES OF THE WM SPRGS RS,,
,HILLSIDE CARE MANOR,,RCF,50R369,800 NW 25TH AVE,97210,Multnomah,5036885080,40,,TRUE,1,ADAM REINKE,adam@peaksandvalleysnw.com,7/16/2010,10/31/2021,,"PEAKS AND VALLEYS, LLC",
,HILLSIDE PLACE,,ALF,70A041,1400 SE 19TH,97367,Lincoln,5419948028,37,33,TRUE,0,LISA JUNOD,ljunod@enlivant.com,7/8/1992,5/31/2022,"CARING PLACES NORTHWEST, LLC","CARING PLACES MANAGEMENT, LLC",
,HOLI SENIOR LIVING,,RCF,50R490,188 NE 77TH AVE,97124,Washington,5037437210,90,76,TRUE,1,LUCY GALLARDE,lug55@yahoo.com,11/2/2020,10/31/2022,HARMONY ORENCO LIVING INC.,,
,HOLLADAY PARK PLAZA,,RCF,50R230,1300 NE 16TH,97232,Multnomah,5032886671,44,,FALSE,0,NETALYA PAVLIK,npavlik@retirement.org,1/6/2000,12/31/2020,"HOLLADAY PARK PLAZA, INC.",,
,HOLLY RESIDENTIAL CARE CENTER,,RCF,50A074,1075 IRVINGTON DRIVE,97404,Lane,5416078587,42,,TRUE,0,JEFFREY LARAMEE,larameej@hollyresidential.com,10/15/1999,5/31/2021,,THE MAREN CORPORATION,
,HOMEWOOD HEIGHTS ASSISTED LIVING,,ALF,70M042,17999 SE RIVER RD,97267,Clackamas,5036596600,52,,TRUE,0,STACEY RICHEY,stacey.richey@prestigecare.com,3/1/1996,2/29/2020,HOMEWOODS HEIGHTS LLC,,
,HOPE N CARE,,RCF,50R316,12032 SE HOLGATE BLVD,97266,Multnomah,5037616939,64,64,TRUE,0,SUSAN GONG,asacare1@gmail.com,4/25/2003,4/30/2021,,"ASA CARE, INC.",
,HORTON PLAZA,,RCF,50R145,1122 SPRING STREET,97504,Jackson,5417701122,18,16,FALSE,0,DANIELLE STOVALL,danielle@hortonplaza.info,8/14/1995,1/31/2022,"HORTON PLAZA, LLC","DHARMA HEALTHCARE MANAGEMENT, INC.",
,INLAND POINT RETIREMENT COMMUNITY,,ALF,70M044,2290 INLAND DRIVE,97459,Coos,5417560176,60,,TRUE,0,SUSAN CAIN,susanc@cascadeliving.com,11/22/1995,5/31/2021,"CASCADE LIVING GROUP- OREGON, LLC",,
,IVY COURT SENIOR LIVING,,RCF,50R251,18265 SE RIVER ROAD,97222,Clackamas,5037863443,16,,FALSE,0,KELLY CHANCELLOR,ivycourtrcf@gmail.com,8/15/2000,4/30/2021,"KELLY KARE, INC.",,
,JEFFERSON LODGE MEMORY CARE COMMUNITY,,RCF,50M065,664 SE JEFFERSON ST,97338,Polk,5036238104,55,,TRUE,1,LORETTA BOTTA,lorettab@cascadeliving.com,7/18/1994,5/31/2021,,"CASCADE LIVING GROUP- OREGON, LLC",
,JENNINGS MCCALL CENTER,,ALF,70A214,2221 OAK STREET,97116,Washington,5033594465,147,,TRUE,0,CRYSTALE HARDING,charding@jenningsmccall.com,12/12/1991,11/30/2021,"MASONIC AND EASTERN STAR HOME OF OREGON, INC. (THE","AIDAN HEALTH SERVICES, INC.",
,JENNINGS MCCALL RCF,,RCF,50R393,2221 OAK STREET,97116,Washington,5033594465,27,,TRUE,1,OLIVIA GARCIA,ogarcia@jenningsmccall.com,6/18/2013,6/30/2021,"MASONIC AND EASTERN STAR HOME OF OREGON, INC. (THE","AIDAN HEALTH SERVICES, INC.",
,JUNCTION CITY RETIREMENT & ASSISTED LIVING RES,,ALF,70M048,500 E 6TH ST,97448,Lane,5419986060,36,26,TRUE,0,NICOLE HAMPL,administrator@junctioncityassistedliving.com,6/16/1998,6/30/2021,"FC RANGER OPS JUNCTION CITY (OR), LLC","FRONTIER MANAGEMENT, LLC",
,JUNIPER HOUSE,,ALF,70M049,301 SW 28TH DR,97801,Umatilla,5412780666,31,25,TRUE,0,JOHNNIE MCQUILKIN,director@juniperhousealf.com,4/3/1991,7/31/2022,"PENDLETON ALF, LLC","CONCEPTS IN COMMUNITY LIVING, INC.",
,JUNIPER HOUSE MEMORY CARE,,RCF,50M422,301 SW 28TH DRIVE,97801,Umatilla,5412780666,16,13,TRUE,1,JOHNNIE MCQUILKIN,director@juniperhousealf.com,7/24/2015,7/31/2020,"PENDLETON ALF, LLC","CONCEPTS IN COMMUNITY LIVING, INC.",
,JUNIPER SPRINGS SENIOR LIVING,,ALF,70A334,590 NW 23RD STREET,97756,Deschutes,5415261819,91,,TRUE,0,COLLEEN BELMONTES,cbelmontes@juniperspringssl.com,10/29/2018,10/31/2020,PC REDMOND,"COMPASS SENIOR LIVING, LLC",
,KELLOGG ASSISTED LIVING AT MARY'S WOODS,,ALF,70A341,17395 HOLY NAMES DRIVE,97034,Clackamas,5034796180,56,,FALSE,0,IRIT MANDELSBERG,imandelsberg@maryswoods.org,8/22/2019,8/31/2021,"MARY'S WOODS AT MARYLHURST, INC.",,
,KELLYVILLE RCF,,RCF,50R454,12221 SE KELLY STREET,97236,Multnomah,5039542561,50,41,TRUE,0,MARICEL ASA,maricelasa@gmail.com,12/12/2017,12/31/2021,"YSA GROUP OPERATING COMPANY, LLC","INTEGRATED CARE MANAGEMENT, LLC",
,KILCHIS HOUSE,,ALF,70M050,4212 MAROLF PLACE,97141,Tillamook,5038422204,36,,TRUE,0,DEBORAH MEIER,directorkh@kilchishouse.org,12/19/1994,9/30/2021,"KILCHIS HOUSE, LLC",,
,KINSINGTON AT REDWOOD PARK,,RCF,50M424,1390 DOWELL ROAD,97527,Jackson,5414762536,30,30,TRUE,1,ALISON ANDREWS,director@heirloomlivingcenters.com,11/12/2015,11/30/2021,"HEIRLOOM LIVING CENTERS, LLC",,
,KINSINGTON OAK GROVE,,RCF,50R486,77 OAK GROVE ROAD,97501,Jackson,4582262376,60,60,TRUE,1,RACHEL SOMADHI,kog-admin@heirloomlivingcenters.com,3/2/2020,2/28/2022,"HEIRLOOM LIVING CENTERS, LLC",,
,KINSINGTON PLACE,,RCF,50R372,827 SW KINSINGTON COURT,97526,Josephine,5419559866,16,,TRUE,1,MARY BLANDAU,kcp-admin@heirloomlivingcenters.com,1/17/2011,1/31/2021,"HEIRLOOM LIVING CENTERS, LLC",,
,LAKELAND SENIOR LIVING,,ALF,70M234,261 LOTO STREET,97524,Jackson,5418300355,70,,TRUE,0,JOSHUA JOHNSON,jjohnson@lakelandsl.com,4/21/2000,4/30/2021,"CSL - EAGLE POINT, LLC","COMPASS SENIOR LIVING, LLC",
,LAKEVIEW GARDENS ASSISTED LIVING FACILITY,,ALF,70A331,1250 SOUTH 9TH STREET,97630,Lake,5419472114,12,,TRUE,0,ROBIN ROBBINS,rrobins@lakeviewgardens.org,10/9/2017,10/31/2021,LAKEVIEW GARDENS LLC,,
,LAKEVIEW SENIOR LIVING,,ALF,70A053,2690 NE YACHT AVE,97367,Lincoln,5419947400,67,,TRUE,0,JENNIFER WHITMYER,edlincolncity@westmontliving.com,11/1/1995,9/30/2020,"LAKEVIEW OPERATIONS, LLC","WESTMONT LIVING, INC",
,LANCASTER VILLAGE 1,,ALF,70M052,4138 MARKET ST NE,97301,Marion,5033643383,36,32,TRUE,0,JUDY BELT,vlancaster@comcast.net,2/1/1990,1/31/2021,"SPRINGS LANCASTER VILLAGE OPERATOR, LLC","THE SPRINGS LIVING, LLC",
,LANCASTER VILLAGE 2,,ALF,70M051,4156 MARKET ST NE,97301,Marion,5033643383,50,42,TRUE,0,TONI BELT,vlancaster@comcast.net,3/21/1997,3/31/2021,LANCASTER ASSISTED LIVING LLC,,
,LANDING SENIOR LIVING  THE,,ALF,70A345,2490 NW EDENBOWER BLVD,97471,Douglas,5416729696,93,73,TRUE,0,SCOTT NAY,snay@landingsl.com,8/24/2020,7/31/2022,"PC ROSEBURG, LLC","COMPASS SENIOR LIVING, LLC",
,LAURELHURST HOUSE,,ALF,70M252,15 SE 55TH AVE,97215,Multnomah,5032345050,38,38,TRUE,0,JENNY ABELING,jabeling@laurelhursthouse.net,11/17/2000,11/30/2022,"LHH OPERATIONS, LLC","AIDAN HEALTH SERVICES, INC.",
,LAUREL PARC AT BETHANY,,ALF,70A312,15850 NW CENTRAL DRIVE,97229,Washington,5035337979,153,,FALSE,1,AMY TAYLOR,amy@bethanyvillage.com,4/1/2009,4/30/2021,"LAUREL PARC AL AT BETHANY, LLC",,
,LAUREL PINES RETIREMENT LODGE,,RCF,50R333,3100 AVENUE A,97503,Jackson,5418307800,56,28,TRUE,0,STACEY ST. ARNOLD,lpbom@dakavia.com,6/15/2005,12/31/2020,"LAUREL PINES, INC.","DAKAVIA MANAGEMENT, CORP",
,LIBERTY POINTE,,RCF,50R463,1241 NE 6TH STREET,97030,Multnomah,5035125550,55,,TRUE,1,KYLE THORNTON,kthornton@libertyrcf.com,10/1/2018,9/30/2020,"SAPPHIRE AT LIBERTY POINTE, LLC",,
,LODGE IN SISTERS  THE,,ALF,70A338,411 E CARPENTER LANE,97759,Deschutes,5415495637,96,,FALSE,0,JENNIFER STURDIVANT,ed@thelodgeinsisters.com,3/8/2019,3/31/2021,"LODE IN SISTERS, LLC",,
,LONE OAK ASSISTED LIVING,,ALF,70M242,2615 LONE OAK WAY,97402,Lane,5414637700,85,,TRUE,0,AMANDA BOEHLKE,administrator@loneoakassistedliving.com,9/15/2000,1/31/2021,"LSREF GOLDEN OPS 14 (OR), LLC",,
,LYDIA'S HOUSE,,RCF,50R080,5353 COLUMBUS ST SE,97321,Linn,5419287232,28,24,TRUE,1,MARY SCOTT,mary@mennonitevillage.org,1/1/1980,8/31/2021,,"MENNONITE HOME OF ALBANY, INC.",
,MACDONALD RESIDENCE,,ALF,70M216,605 NW COUCH STREET,97209,Multnomah,5032417374,54,,TRUE,0,MICHELLE LAFOLLETTE,michellel@macdresidence.org,9/1/1999,8/31/2021,MACDONALD CENTER,"MENNONITE MANAGEMENT SERVICES, INC",
,MAGNOLIA GARDENS MEMORY CARE,,RCF,50R314,1355 DAUGHERTY,97424,Lane,5419428966,35,35,TRUE,1,TARA BLOUNT,ed@magnoliagardenssl.com,4/4/2003,10/31/2020,"COTTAGE GROVE SL, LLC",MOSAIC MANAGEMENT INC,
,MAGNOLIA GARDENS SENIOR LIVING,,ALF,70M056,1425 DAUGHERTY AVE,97424,Lane,5419420054,73,68,TRUE,0,TARA BLOUNT,ed@magnoliagardenssl.com,7/8/1996,10/31/2020,"COTTAGE GROVE SL, LLC",MOSAIC MANAGEMENT INC,
