Facility ID,Facility Name,Address,City,State,Zip Code,County,Phone Number,Ownership Type,State Facility Type 1 Literal,State Facility Type 2 Literal
36919,METRO CARE HUMAN SERVICES,1494 DELAWARE AVENUE UNIT B,WEST ST. PAUL,MN,55118,DAKOTA,651-348-6211,CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
36159,METRO CARE HUMAN SERVICES,2545 70TH STREET EAST UNIT A,INVER GROVE HEIGHTS,MN,55076,DAKOTA,651-348-6211,CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
29837,METRO HEALTH CARE SERVICES LLC,1312 BURKE CIRCLE EAST,MAPLEWOOD,MN,55109,RAMSEY,651-348-7247,LIMITED LIABILITY COMPANY,Housing With Services,
37510,METRO HEALTH CARE SERVICES LLC,1313 BURKE CIRCLE EAST,MAPLEWOOD,MN,55109,HENNEPIN,651-348-7247,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
30669,METROPOLITAN LIVING - MATILDE,9230 5TH AVENUE SOUTH,BLOOMINGTON,MN,55420,HENNEPIN,952-888-1090,LIMITED LIABILITY COMPANY,Housing With Services,
34883,METROPOLITAN SINCERITY HOMECAR,2748 CHICAGO AVENUE SOUTH,MINNEAPOLIS,MN,55407,HENNEPIN,612-407-0378,CORPORATION,Housing With Services,Assisted Living Services
37161,MIA'S HOUSE,2607 15TH AVENUE SE,ST. CLOUD,MN,55304,SHERBURNE,763-744-6192,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
33621,MIAKARSEH HOUSE,10608 ARROWHEAD STREET NW,COON RAPIDS,MN,55433,ANOKA,763-744-6192,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
36236,"MIDTOWN HOUSING SERVICES, LLC",2830 12TH AVENUE SOUTH,MINNEAPOLIS,MN,55407,HENNEPIN,612-226-2949,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
27388,MIDWAY CARE CENTER INC,114 2ND STREET NE,FOSSTON,MN,56542,POLK,218-435-1272,CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
36754,MIDWEST GROUP HOME LLC,4232 5TH STREET NE,COLUMBIA HEIGHTS,MN,55421,ANOKA,612-205-4918,LIMITED LIABILITY COMPANY,Housing With Services,
35969,MIDWEST GROUP HOMES LLC,2109 13TH STREET SOUTH,ST. CLOUD,MN,56301,STEARNS,320-224-3650,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
33843,MIDWEST GROUP LIVING INC,3552 1ST AVENUE SOUTH,MINNEAPOLIS,MN,55408,HENNEPIN,952-457-3802,CORPORATION,Housing With Services,
35647,MIDWEST HOMES INC,1628 KELLER DRIVE,BURNSVILLE,MN,55306,DAKOTA,612-865-1874,CORPORATION,Housing With Services,
35007,MIDWEST HOMES INC,2445 10TH AVENUE SOUTH,MINNEAPOLIS,MN,55404,HENNEPIN,612-865-1874,CORPORATION,Housing With Services,
37227,MIDWEST LIVING GROUP INC.,5517 WELCOME AVENUE NORTH,CRYSTAL,MN,55429,HENNEPIN,952-457-8882,CORPORATION,Housing With Services,
37007,MIDWEST RESIDENTIAL INC,7800 WEST 101ST STREET,BLOOMINGTON,MN,55438,HENNEPIN,651-315-2649,CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
37547,MIDWEST RESIDENTIAL INC,10325 ZINRAN AVENUE SOUTH,BLOOMINGTON,MN,55438,HENNEPIN,651-315-2649,CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
36984,MIDWEST RESIDENTIAL INC,10449 JOHNSON AVENUE SOUTH,BLOOMINGTON,MN,55437,HENNEPIN,651-315-2649,CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
37477,MIDWEST RESIDENTIAL INC,140 MAPLE ISLAND ROAD,BURNSVILLE,MN,55306,DAKOTA,651-315-2649,CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
37548,MIDWEST RESIDENTIAL INC,421 HEMLOCK DRIVE,BURNSVILLE,MN,55337,DAKOTA,651-315-2649,CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
33248,MIDWEST RESIDENTIAL INC,10917 HUMBOLDT AVENUE SOUTH,BLOOMINGTON,MN,55431,HENNEPIN,651-315-2649,CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
36953,MIDWEST RESIDENTIAL INC,5620 WEST 99TH STREET,BLOOMINGTON,MN,55437,HENNEPIN,612-315-2649,CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
33996,MIKES PLACE LLC,11143 190 AND ONE HALF AVE NW,ELK RIVER,MN,55330,SHERBURNE,763-441-1866,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
20697,MIKKELSEN MANOR,725 FULLER DRIVE,WINDOM,MN,56101,COTTONWOOD,507-831-0745,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services
36925,MILES VENTS INC,5336 SAILOR LANE,BROOKLYN CENTER,MN,55429,HENNEPIN,763-205-5880,CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
34252,MILES VENTS INC,7316 COLORADO AVENUE NORTH,BROOKLYN PARK,MN,55443,HENNEPIN,763-205-4019,CORPORATION,Housing With Services,Assisted Living Services
37143,MILES VENTS INC,7124 FREMONT AVENUE NORTH,BROOKLYN CENTER,MN,55430,HENNEPIN,763-205-5880,CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
30613,MILESTONE SENIOR LIVING,2500 14TH ST NE,FARIBAULT,MN,55021,RICE,507-331-2748,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
36730,MILL CITY HOME HEALTH CARE INC,384 66TH AVENUE NE,FRIDLEY,MN,55432,ANOKA,612-281-2732,CORPORATION,Housing With Services,Assisted Living Services
34320,MILL CITY SENIOR LIVING,1520 17TH STREET NW,FARIBAULT,MN,55021,RICE,507-497-2011,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
21757,MILL POND VIEW APARTMENTS,101 EAST MILL AVENUE,PELICAN RAPIDS,MN,56572,OTTER TAIL,218-863-5085,PARTNERSHIP,Housing With Services,
36473,MILLENNIUM HEALTH CARE LLC,3109 OAKLAND AVENUE,MINNEAPOLIS,MN,55407,HENNEPIN,612-458-8070,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
36351,MILLENNIUM HOME SENIOR CARE,1830 SUMMER AVENUE EAST,MAPLEWOOD,MN,55109,RAMSEY,651-605-5541,CORPORATION,Housing With Services,Assisted Living Services
36084,MILLENNIUM HOMES LLC,9307 59TH AVENUE NORTH,NEW HOPE,MN,55428,HENNEPIN,612-865-9080,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
34712,MILLERS LANDING SENIOR LIVING,155 5TH AVENUE SOUTH,MINNEAPOLIS,MN,55401,HENNEPIN,952-214-4255,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
34596,MILLS MANOR,215 TOUSLEY AVENUE SOUTH,NEW YORK MILLS,MN,56567,OTTER TAIL,218-385-4700,CORPORATION,Housing With Services,Assisted Living Services
30490,MILLSTREAM COMMONS,210 WEST 8TH STREET,NORTHFIELD,MN,55057,RICE,507-650-0141,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services
37270,MINN CARE HOME HEALTH LLC,7215 FREMONT AVENUE NORTH,BROOKLYN CENTER,MN,55430,HENNEPIN,763-200-6270,LIMITED LIABILITY COMPANY,Housing With Services,
37065,MINN CARE HOME HEALTH LLC,7055 PERRY AVENUE NORTH,BROOKLYN CENTER,MN,55429,HENNEPIN,763-200-6270,LIMITED LIABILITY COMPANY,Housing With Services,
35572,MINN CARE HOME HEALTH LLC,3541 FLAG AVENUE NORTH,NEW HOPE,MN,55427,HENNEPIN,763-200-6270,LIMITED LIABILITY COMPANY,Housing With Services,
35225,MINNEHAHA COMMONS,3001 EAST LAKE STREET,MINNEAPOLIS,MN,55406,HENNEPIN,612-314-1060,NONPROFIT CORPORATION,Housing With Services,
30780,MINNEHAHA SENIOR LIVING,3733 23RD AVENUE SOUTH,MINNEAPOLIS,MN,55407,HENNEPIN,612-238-0010,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
30342,MINNESOTA GREENLEAF,1006 GREENWOOD STREET EAST,THIEF RIVER FALLS,MN,56701,PENNINGTON,701-936-9680,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
35663,MINNESOTA GROUP HOMES LLC,10355 GRAND AVENUE SOUTH,BLOOMINGTON,MN,55420,HENNEPIN,651-999-9616,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
36733,MINNESOTA GROUP HOMES LLC,6322 PLEASANT AVENUE SOUTH,RICHFIELD,MN,55423,HENNEPIN,651-999-9616,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
34346,MINNESOTA WELLNESS CENTER LLC,724 ROBINWOOD LANE,HOPKINS,MN,55305,HENNEPIN,612-618-5841,LIMITED LIABILITY COMPANY,Housing With Services,
36098,MINNESOTA WELLNESS CENTER LLC,11103 OAK KNOLL TERRACE NORTH,MINNETONKA,MN,55305,HENNEPIN,612-618-5841,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
31856,MINNETONKA CARE RESIDENCE,421 SPRING VALLEY DRIVE,BLOOMINGTON,MN,55420,HENNEPIN,763-550-1774,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
35606,MIRACLES 1ST LLC,14011 JUNIPER CIRCLE NW,ANDOVER,MN,55304,ANOKA,612-227-7065,LIMITED LIABILITY COMPANY,Housing With Services,
37082,MIRAGE HOMES LLC,1031 15TH AVENUE SE,MINNEAPOLIS,MN,55414,HENNEPIN,651-815-2094,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
23209,MIRIAM MANOR,403 CENTRAL AVENUE PO BOX 141,SUNBURG,MN,56289,KANDIYOHI,320-441-7001,CORPORATION,Housing With Services,Assisted Living Services
29451,MISSION COURT,201 9TH STREET WEST STE 3,ADA,MN,56510,NORMAN,218-784-5250,CHURCH RELATED,Housing With Services,Assisted Living Services
37055,MISSION GROUP HOME L.L.C.,6730 EWING AVENUE NORTH,BROOKLYN CENTER,MN,55429,HENNEPIN,507-210-5357,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
34758,MISSION HILL GROUP HOME SRVS,2722 NORTH 4TH STREET,MINNEAPOLIS,MN,55411,HENNEPIN,612-517-4570,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
36617,"MN BEST CARE, LLC",9737 3RD STREET NE,BLAINE,MN,55434,RAMSEY,612-986-8097,PARTNERSHIP,Housing With Services,Assisted Living Services
35019,MN BEST HOME CARE LLC,6264 SUNRISE TERRACE,BROOKLYN PARK,MN,55428,HENNEPIN,612-806-5003,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
36997,MN CARE ACCESS LLC,1433 E. FRANKLIN AVE STE 7E,MINNEAPOLIS,MN,55404,HENNEPIN,612-636-8986,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
36726,MN GROUP HOME LLC,1113 EAST 28TH STREET,MINNEAPOLIS,MN,55407,HENNEPIN,612-998-1285,LIMITED LIABILITY COMPANY,Housing With Services,
37156,MN HOME OF CARE AND COMPASSION,3414 NORTH 6TH STREET,MINNEAPOLIS,MN,55412,HENNEPIN,614-557-2268,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
36847,MOONLIGHT HOME HEALTH CARE LLC,7144 LAKE SHORE DRIVE SOUTH,RICHFIELD,MN,55423,HENNEPIN,614-779-2751,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
30773,MOORE BOARD AND CARE LLC,3552 CLINTON AVENUE SOUTH,MINNEAPOLIS,MN,55408,HENNEPIN,952-417-4750,LIMITED LIABILITY COMPANY,Housing With Services,
30439,MOORHEAD MANOR,1710 13TH AVENUE NORTH,MOORHEAD,MN,56560,CLAY,701-238-6974,CORPORATION,Housing With Services,
30390,MOOSE LAKE VILLAGE ASSISTED LI,300 TALBOT DRIVE,MOOSE LAKE,MN,55767,CARLTON,218-485-8795,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
29504,MORNING GLORY HOMES INC,18626 CLEARVIEW DRIVE,MINNETONKA,MN,55345,HENNEPIN,952-846-8606,CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
31881,MORNING GLORY HOMES INC,4328 WILLISTON ROAD,MINNETONKA,MN,55345,HENNEPIN,952-607-0725,CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
35875,MORNING STAR HEALTH CARE SER,6400 GEORGIA AVENUE NORTH,MINNEAPOLIS,MN,55428,HENNEPIN,763-710-7025,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
36203,"MORNINGSTAR CARE SERVICES, LLC",2717 CEDAR LANE,BURNSVILLE,MN,55337,DAKOTA,602-679-0020,LIMITED LIABILITY COMPANY,Housing With Services,
36237,MORNINGSTAR HOMES S C,5532 WEST 104TH STREET,BLOOMINGTON,MN,55437,HENNEPIN,253-223-4080,INDIVIDUAL,Housing With Services,Assisted Living Services
20028,MORRISTOWN,104 4TH STREET SW,MORRISTOWN,MN,55052,RICE,507-332-0547,CORPORATION,Housing With Services,
24458,MOSES RESIDENCE,220 17TH STREET NW,GRAND RAPIDS,MN,55744,ITASCA,651-645-7271,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services
32680,MOTHER OF MERCY,220 CHURCH AVENUE,ALBANY,MN,56307,STEARNS,320-845-2195,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
30461,MOTHER OF MERCY SENIOR LIVING,230 CHURCH AVENUE,ALBANY,MN,56307,STEARNS,320-845-2195,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
24474,MOUNDS VIEW GABLES,2670 COUNTY ROUND I,MOUNDS VIEW,MN,55112,RAMSEY,651-639-9799,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services
31621,MOUNT ST BENEDICT LIVING,620 SUMMIT AVENUE,CROOKSTON,MN,56716,POLK,218-281-3441,NONPROFIT CORPORATION,Housing With Services,
36794,MULTICULTURAL CARE CENTER LLC,3647 NORTH 6TH ST.,MINNEAPOLIS,MN,55412,HENNEPIN,651-439-1271,LIMITED LIABILITY COMPANY,Housing With Services,
37001,MULTICULTURAL CARE CENTER LLC,3654 2 1/2 STREET NE,MINNEAPOLIS,MN,55418,HENNEPIN,651-493-1271,LIMITED LIABILITY COMPANY,Housing With Services,
33991,MYSA HOUSE,141 VALHALLA CIRCLE,MORA,MN,55051,KANABEC,320-679-4789,HOUSING AND REDEVELOPMENT AUTHORITY,Housing With Services,
32171,N & V HELPFUL HEART CARE,3342 LYNDALE AVENUE NORTH,MINNEAPOLIS,MN,55412,HENNEPIN,763-442-0460,CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
31111,N & V HELPFUL HEART CARE INC,8159 MOUNT CURVE BOULEVARD,BROOKLYN CENTER,MN,55445,HENNEPIN,763-442-0460,CORPORATION,Housing With Services,Assisted Living Services
32413,N & V HELPFUL HEART CARE INC,7037 PERRY AVENUE NORTH,BROOKLYN CENTER,MN,55429,HENNEPIN,763-442-0460,CORPORATION,Housing With Services,Assisted Living Services
34008,N & V HELPFUL HEART CARE INC,6620 BRYANT AVENUE NORTH,BROOKLYN CENTER,MN,55430,HENNEPIN,763-442-0460,INDIVIDUAL,Housing With Services,Assisted Living Services
31214,NAGEL ASSISTED LIVING,232 ELM STREET SOUTH,WACONIA,MN,55387,CARVER,763-267-6658,CORPORATION,Housing With Services,Assisted Living Services
30641,NAGOMI YA SENIOR LIVING,14424 LOWER GUTHRIE COURT,APPLE VALLEY,MN,55124,DAKOTA,952-431-3037,CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
35611,NAJMA GROUP HOME LLC,494 AURORA AVENUE,ST. PAUL,MN,55103,RAMSEY,651-808-3983,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
35662,NASIYE GROUP HOME CORP,3913 4TH AVENUE SOUTH,MINNEAPOLIS,MN,55409,HENNEPIN,612-205-9142,CORPORATION,Housing With Services,Assisted Living Services
21937,NATURE'S POINT ASSISTED LIVING,1717 UNIVERSITY DRIVE SE,ST. CLOUD,MN,56304,SHERBURNE,320-258-7027,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
30327,NELSON GABLES SENIOR CARE,1220 NOKOMIS STREET,ALEXANDRIA,MN,56308,DOUGLAS,320-762-4310,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services
33457,NERVANA'S CARING HANDS INC,2508 RIVER HILLS DRIVE,BURNSVILLE,MN,55337,DAKOTA,612-220-7511,CORPORATION,Housing With Services,
30664,NERVANAS CARING HANDS INC,8719 BLOOMINGTON AVENUE SOUTH,BLOOMINGTON,MN,55425,HENNEPIN,612-220-7511,CORPORATION,Housing With Services,
36998,NEST CARE INC.,3930 ZANE AVENUE NORTH,ROBBINSDALE,MN,55422,HENNEPIN,612-232-7526,CORPORATION,Housing With Services,Assisted Living Services
35866,NEW BRIDGE CARE LLC,10 92ND AVENUE NE,BLAINE,MN,55434,ANOKA,651-398-5825,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
20231,NEW BRIGHTON ASSISTED LIVING,2700 RICE CREEK ROAD,NEW BRIGHTON,MN,55112,RAMSEY,651-633-6484,PARTNERSHIP,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
28126,NEW CHALLENGES INC - AFTON,6880 ST. CROIX TRAIL SOUTH,HASTINGS,MN,55033,WASHINGTON,651-454-0161,CORPORATION,Housing With Services,Assisted Living Services
35882,NEW DIRECTIONS RESI SERV INC,8228 JUNE AVENUE NORTH,BROOKLYN PARK,MN,55443,HENNEPIN,763-313-6607,CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
35325,NEW DIRECTIONS RESIDENTIAL SRV,4740 GOLDEN VALLEY ROAD,GOLDEN VALLEY,MN,55422,HENNEPIN,763-313-6607,CORPORATION,Housing With Services,Assisted Living Services
34182,NEW FREEDOM INC,3116 90TH AVENUE,PRINCETON,MN,55371,MILLE LACS,763-220-5483,CORPORATION,Housing With Services,
33849,NEW FREEDOM INC,1213 11TH AVENUE NORTH,PRINCETON,MN,55371,MILLE LACS,763-220-5483,CORPORATION,Housing With Services,
23487,NEW HOPE APARTMENTS,7376 BASS LAKE ROAD,NEW HOPE,MN,55428,HENNEPIN,763-536-8134,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services
36973,NEW HOPE CARE LLC,7949 ORCHARD AVENUE NORTH,BROOKLYN PARK,MN,55443,HENNEPIN,763-221-5404,LIMITED LIABILITY COMPANY,Housing With Services,
36404,NEW HOPE HEALTH CARE LLC,3812 BASS LAKE ROAD NORTH,BROOKLYN CENTER,MN,55429,HENNEPIN,763-400-6350,LIMITED LIABILITY COMPANY,Housing With Services,
37379,NEW HOPE HEALTH CARE LLC,3721 104TH AVENUE NORTH,BROOKLYN PARK,MN,55443,HENNEPIN,763-400-6350,LIMITED LIABILITY COMPANY,Housing With Services,
37710,NEW HOPE HOME CARE,3320 BELLAIR AVENUE,WHITE BEAR LAKE,MN,55110,RAMSEY,651-399-1805,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
36434,NEW HOPE HOME CARE LLC,2918 LYNDALE AVENUE NORTH,MINNEAPOLIS,MN,55411,HENNEPIN,651-399-1805,LIMITED LIABILITY COMPANY,Housing With Services,
36417,NEW HORIZON ASSISTED LIVING,5916 71ST AVENUE NORTH,BROOKLYN PARK,MN,55429,HENNEPIN,952-393-1596,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
20846,NEW JOURNEY RESIDENCE,303 HAT TRICK AVENUE,EVELETH,MN,55734,SAINT LOUIS,218-744-5907,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
21987,NEW JOURNEY RESIDENCE,100 VERMILION TRAIL,BIWABIK,MN,55708,SAINT LOUIS,218-865-4588,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
37142,NEW LIFE CARE LLC,10115 GROUSE STREET NW,COON RAPIDS,MN,55433,ANOKA,763-257-7118,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
37013,NEW LIFE CARE LLC,4913 WINCHESTER LANE NORTH,BROOKLYN CENTER,MN,55429,HENNEPIN,763-257-7118,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
35643,NEW LIFE HEALTH SERVICE,9642 PENN AVENUE NORTH,BROOKLYN PARK,MN,55444,HENNEPIN,612-200-0112,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
37312,NEW LIFE HEALTH SERVICE,1545 WINNETKA AVENUE NORTH,GOLDEN VALLEY,MN,55427,HENNEPIN,612-200-0112,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
35815,NEW LIFE HEALTH SERVICE,4756 DECATUR AVENUE NORTH,NEW HOPE,MN,55428,HENNEPIN,612-200-0112,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
30225,NEW PERSPECTIVE - FARIBAULT,828 1ST STREET NE,FARIBAULT,MN,55021,RICE,507-332-2555,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
30757,NEW PERSPECTIVE - CARLSON PKWY,500 CARLSON PARKWAY,MINNETONKA,MN,55305,HENNEPIN,952-473-3330,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
30649,NEW PERSPECTIVE - COLUMBIA HTS,3801 HART BOULEVARD NE,COLUMBIA HEIGHTS,MN,55421,ANOKA,763-210-6600,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
23505,NEW PERSPECTIVE - EAGAN,3810 ALDER LANE,EAGAN,MN,55122,DAKOTA,651-379-2410,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
24718,NEW PERSPECTIVE - MANKATO,100 DUBLIN ROAD,MANKATO,MN,56001,BLUE EARTH,507-385-7080,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
22094,NEW PERSPECTIVE - PRIOR LAKE,4685 PARK NICOLLET AVENUE,PRIOR LAKE,MN,55372,SCOTT,952-226-9200,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
20022,NEW PERSPECTIVE - ROSEVILLE,2750 NORTH VICTORIA STREET,ROSEVILLE,MN,55113,RAMSEY,651-482-1611,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
31733,NEW PERSPECTIVE - WOODBURY,2195 CENTURY AVENUE SOUTH,WOODBURY,MN,55125,WASHINGTON,651-459-1400,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
20168,NEW PERSPECTIVE -HIGHLAND PARK,750 MISSISSIPPI RIVER BLVD,ST PAUL,MN,55116,RAMSEY,651-698-1111,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
21398,NEW PERSPECTIVE CLOQUET BARNUM,3722 HORIZON DRIVE BLDG 3,BARNUM,MN,55707,CARLTON,218-522-0056,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
30817,NEW PERSPECTIVE CLOQUET BARNUM,702 HORIZON CIRCLE,CLOQUET,MN,55720,CARLTON,218-522-0056,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
25969,NEW PERSPECTIVE CLOQUET BARNUM,1909 TALL PINE LANE,CLOQUET,MN,55720,CARLTON,218-878-0000,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
25970,NEW PERSPECTIVE CLOQUET BARNUM,706 HORIZON CIRCLE,CLOQUET,MN,55720,CARLTON,218-522-0056,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
22197,NEW PERSPECTIVE CLOQUET BARNUM,3725 HORIZON DRIVE BLDG 2,BARNUM,MN,55707,CARLTON,218-878-7950,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
23718,NEW PERSPECTIVE CLOQUET BARNUM,3730 HORIZON DRIVE,BARNUM,MN,55707,CARLTON,218-522-0056,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
24899,NEW PERSPECTIVE CLOQUET BARNUM,705 HORIZON CIRCLE,CLOQUET,MN,55720,CARLTON,218-522-0056,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
24315,NEW PERSPECTIVE CLOQUET BARNUM,701 HORIZON CIRCLE,CLOQUET,MN,55720,CARLTON,218-522-0056,LIMITED LIABILITY COMPANY,Housing With Services,Dementia Unit/Dementia Program
20051,NEW PERSPECTIVE MAHTOMEDI,111 EAST AVENUE,MAHTOMEDI,MN,55115,WASHINGTON,651-407-9076,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
33448,NEW PERSPECTIVE MAHTOMEDI LLC,113 EAST AVENUE,MAHTOMEDI,MN,55115,WASHINGTON,651-653-3429,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
30415,NEW PERSPECTIVE WACONIA,500 CHERRY STREET,WACONIA,MN,55387,CARVER,952-856-4701,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
21010,NEWTON MANOR,10000 NEWTON AVENUE SOUTH,BLOOMINGTON,MN,55431,HENNEPIN,952-948-3000,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services
30677,NINE MILE CREEK SENIOR LIVING,2301 VILLAGE LANE,BLOOMINGTON,MN,55431,HENNEPIN,952-888-0731,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
35867,NOAH ASSISTING LIVING INC,5100 XERXES AVENUE NORTH,MINNEAPOLIS,MN,55430,HENNEPIN,952-649-0662,CORPORATION,Housing With Services,Assisted Living Services
35988,NOAH HOME CARE INC,13521 NICOLLET LANE,BURNSVILLE,MN,55337,DAKOTA,612-366-4932,CORPORATION,Housing With Services,Assisted Living Services
36148,"NOBLE CARES, LLC",3240 SPRAGUE AVENUE,ANOKA,MN,55303,ANOKA,612-978-0574,LIMITED LIABILITY COMPANY,Housing With Services,
37315,NORBELLA SENIOR LIVING,4285 FOUNTAIN HILL DRIVE NE,PRIOR LAKE,MN,55372,SCOTT,952-215-3205,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
37313,NORBELLA SENIOR LIVING SAVAGE,14275 JOPPA AVENUE,SAVAGE,MN,55378,SCOTT,952-215-3206,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
20725,NORMANDY APARTMENTS,201 3RD STREET NW,TWIN VALLEY,MN,56584,NORMAN,218-584-5183,NONPROFIT CORPORATION,Housing With Services,
