Your selection for all Housing With Services found 2557 providers .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HFID,NAME,ADDRESS,CITY,STATE,ZIP,COUNTY_CODE,COUNTY_NAME,TELEPHONE,FAX,ADMINISTRATOR,LIC_TYPE,HOSP_BEDS,BASS_BEDS,PSY_HOSP_BEDS,NH_BEDS,BCH_BEDS,SLFA_BEDS,SLFB_BEDS,OTHER_BEDS,HCP_TYPE,HWS,HWS_TYPE,OPS,HOSP18_BEDS,CAH,DEEMED,SWING,PSY18_BEDS,SNF_BEDS,SNFNF_BEDS,NF1_BEDS,NF2_BEDS,ICFMR_BEDS,HHA,HOSPICE,CMHC,CORF,ESRD,ASC,PPSP,PPSR,REHAB,RHC,XRAY,BLSS,MOBHES,BC,ICFMR,HCBS_PRV,SE_PRV,SNSA_PRV
30666,MAPLE WOODS ASSISTED LIVING,40170 COUNTY ROAD 257,COHASSET,MN,55721,31,ITASCA,218-999-9072,218-999-5657,MR. DEAN DICKSON,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
33975,MAPLE WOODS INC,33310 STATE HIGHWAY 6,DEER RIVER,MN,56636,31,ITASCA,218-999-9072,218-999-9068,MR. DEAN DICKSON,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
20997,MAPLEVIEW ESTATES,700 MAPLE LANE,FULDA,MN,56131,51,MURRAY,507-425-2572,507-748-1057,MR. ARLAN SWANSON,NONPROFIT CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
25791,MAPLEWOOD CARE RESIDENCE,2338 OVERLOOK CIRCLE,MAPLEWOOD,MN,55119,62,RAMSEY,763-550-1774,None,MS. MARCIA COTTER,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
30343,MAPLEWOOD COURT,310 7TH STREET NE,FULDA,MN,56131,51,MURRAY,507-425-9900,None,MR. ARLAN SWANSON,NONPROFIT CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
30237,MAPLEWOOD HOMES,326 7TH STREET NW,FARIBAULT,MN,55021,66,RICE,507-334-4712,507-334-0083,MR. LISA QUERNEMOEN,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
37568,MAPLEWOOD HOMES OF FARIBAULT,428 NORTHWEST 5TH STREET,FARIBAULT,MN,55021,66,RICE,507-334-4712,507-334-0083,LISA QUERNEMOEN,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
37579,MAPLEWOOD HOMES OF FARIBAULT,519 1ST STREET SOUTHWEST,FARIBAULT,MN,55021,66,RICE,507-334-4712,507-334-0083,LISA QUERNEMOEN,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
36368,MAPLEWOOD MANOR LLC,1010 1ST STREET NE,ELBOW LAKE,MN,56531,26,GRANT,701-793-7880,701-552-7023,WITNEY WILLARD,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
23768,MAPLEWOOD RESIDENCE INC,620 SUMMIT DRIVE,FAIRMONT,MN,56031,46,MARTIN,507-235-3443,507-235-3995,MS. DEBORAH BARNES,NONPROFIT CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
20024,MARANATHA COMMONS,5415 69TH AVENUE NORTH,BROOKLYN CENTER,MN,55429,27,HENNEPIN,763-569-4500,763-569-4576,MRS. AMY FLOY,NONPROFIT CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
34666,MARCELLA MANOR LLC,228 19TH STREET SW,ROCHESTER,MN,55902,55,OLMSTED,507-272-5148,507-616-7619,MS SHANNON WILSON,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
30826,MARGARET PLACE,1555 118TH LN NW,COON RAPIDS,MN,55448,2,ANOKA,763-754-2505,763-754-0332,MS. MARY TJOSVOLD,PARTNERSHIP,0,0,0,0,0,0,0,0,,Housing With Services,,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
36591,MARTHA HOUSE LLC,1861 PRESERVE COURT,SHAKOPEE,MN,55379,70,SCOTT,612-414-4180,None,AISHA HASSAN,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
31068,MARYWOOD,915 KENWOOD AVENUE,DULUTH,MN,55811,69,SAINT LOUIS,218-522-8904,None,EXECUT BARBARA WESSBERG,NONPROFIT CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
31788,MAYA'S HOUSE,924 VICEROY DRIVE NE,SPRING LAKE PARK,MN,55432,2,ANOKA,763-566-0831,763-208-7071,MR. ROGER BONNY,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
30315,MCCARTHY MANOR INC,2221 NORTH ARLINGTON AVENUE,DULUTH,MN,55811,69,SAINT LOUIS,218-722-1501,218-722-5882,MR. JOHN HANSEN,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
28207,MCCLISH MANOR,213 ANNAPOLIS STREET WEST,WEST ST. PAUL,MN,55118,19,DAKOTA,651-454-0161,651-379-4575,MS. SUE FRIES,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
30437,MCCORNELL COURT,122 MCCORNELL AVE N,PARKERS PRAIRIE,MN,56361,56,OTTER TAIL,218-338-4671,218-338-5917,MR. TIM KELLY,NONPROFIT CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
27287,MCGREGOR CAREFREE LIVING LLC,22027 420TH STREET,MCGREGOR,MN,55760,1,AITKIN,218-768-3356,218-768-3379,MARILYN HANSON,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
25285,MCKENNA CROSSING,13810 SHEPHERDS PATH NW,PRIOR LAKE,MN,55379,70,SCOTT,952-230-3300,952-230-3301,MS. MELISSA KIRCHHOFF,NONPROFIT CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
28185,MEADOW CREEK HOSPITALITY LLC,4000 COUNTY ROAD 15 SW,MONTEVIDEO,MN,56265,12,CHIPPEWA,320-269-9000,320-269-8008,MS. LUANNE GIBSON,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
21129,MEADOW LAKES SENIOR LIVING,22 45TH AVENUE NW,ROCHESTER,MN,55901,55,OLMSTED,507-252-5069,507-536-4539,MS SUSAN SIEGLE,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
31962,MEADOW RIDGE SENIOR LIVING,7475 COUNTRY CLUB DRIVE,GOLDEN VALLEY,MN,55427,27,HENNEPIN,763-762-7300,763-208-4641,MS CARYL NORDLAND,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
20264,MEADOW WOODS,1301 EAST 100TH STREET,BLOOMINGTON,MN,55425,27,HENNEPIN,952-888-1010,952-881-4323,MS. ERIN HILLIGAN,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
21728,MEADOWOOD SHORES SR HOUSING LP,2100 SILVER LAKE ROAD,NEW BRIGHTON,MN,55112,62,RAMSEY,651-604-2900,651-582-0499,MR. MICHAEL GOULD,PARTNERSHIP,0,0,0,0,0,0,0,0,,Housing With Services,,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
30338,MEADOWS ON FAIRVIEW,25565 FAIRVIEW AVENUE,WYOMING,MN,55092,13,CHISAGO,651-982-6228,651-466-0714,MS. ERIN HILLIGAN,NONPROFIT CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
20044,MEADOWS ON MAIN,611 SOUTH MAIN STREET,RENVILLE,MN,56284,65,RENVILLE,320-329-3788,320-329-3678,MS. CASIE KNOSHAL,NONPROFIT CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
29746,MEDFORD SENIOR CARE LLC,108 3RD STREET NE,MEDFORD,MN,55049,74,STEELE,507-214-3344,507-214-3345,MS LESLY RAMON,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
36816,MELKEZEDEK CARE LLC,2217 BROOKDALE DRIVE,BROOKLYN PARK,MN,55444,27,HENNEPIN,763-269-9313,763-432-3049,MEL MELCHIZEDEK,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
36004,MELKEZEDEK CARE LLC,8501 77TH AVENUE NORTH,BROOKLYN PARK,MN,55445,27,HENNEPIN,763-269-9313,763-432-3049,MEL MELCHIZEDEK,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
29408,MENDOTA HEIGHTS WHITE PINE,745 SOUTH PLAZA DRIVE,MENDOTA HEIGHTS,MN,55120,19,DAKOTA,651-788-7010,651-788-7129,MS. RHONDA SCHILLINGER,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
20195,MENORAH PLAZA APARTMENTS,4925 MINNETONKA BOULEVARD,ST LOUIS PARK,MN,55416,27,HENNEPIN,952-653-3681,952-746-0677,MS. BETSY LAMARRE,NONPROFIT CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
34933,MERCY CARE HOME LLC,5005 WOODLAND ROAD,MINNETONKA,MN,55345,27,HENNEPIN,612-226-0533,612-568-9902,MR MUSA JIMAALE,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
37390,MERCY CAREGIVERS OF MINNESOTA,2942 OLIVER AVENUE NORTH,MINNEAPOLIS,MN,55411,27,HENNEPIN,612-222-1829,612-233-0059,LEKE IJIYODE,INDIVIDUAL,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
35733,MERCY CAREGIVERS OF MINNESOTA,556 84TH AVENUE NE,SPRING LAKE PARK,MN,55432,2,ANOKA,612-222-1829,612-233-0059,MS. LEKE IJIYODE,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
34047,MERCY HOUSING,7601 10TH AVENUE SOUTH,RICHFIELD,MN,55423,27,HENNEPIN,612-703-6932,612-532-1738,MR. YOONIS HASSAN,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
36792,MERCY LINK LLC,505 SUMMIT LANE,BURNSVILLE,MN,55337,19,DAKOTA,612-501-8333,None,ABDURAHMAN JAMA,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
37088,MERCY LINK LLC,15687 HARMONY WAY,APPLE VALLEY,MN,55124,19,DAKOTA,612-501-8333,None,ABDURAHMAN JAMA,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
32543,MERCY LINK LLC,13005 SALEM PLACE,BURNSVILLE,MN,55337,19,DAKOTA,952-856-2206,612-260-2282,MR ABDURAHMAN JAMA,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
34231,MERCY LINK LLC,3104 WEST 135TH STREET,BURNSVILLE,MN,55337,19,DAKOTA,952-405-6729,952-288-1135,ADMINI ABDRAHMAN JAMA,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
34232,MERCY LINK LLC,3149 COLUMBUS AVENUE SOUTH,MINNEAPOLIS,MN,55407,27,HENNEPIN,952-222-5477,612-260-2282,OWNER ABDURAHMAN JAMA,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
21781,MERIDIAN MANOR,163 WAYZATA BOULEVARD WEST,WAYZATA,MN,55391,27,HENNEPIN,952-473-3200,952-404-1540,MRS. AMY FLOY,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
36116,MERRCY CARE HOME LLC,1609 EDGEWOOD AVENUE SOUTH,ST LOUIS PARK,MN,55426,27,HENNEPIN,952-564-0682,None,MS. IMAN QURUH,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
36981,MERRY LAKE LLC,14803 BELVOIR DRIVE,MINNETONKA,MN,55345,27,HENNEPIN,206-466-9097,None,NASH OMAR,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
35903,METRO ASSISTED LIVING,7663 JACKSON STREET NE,FRIDLEY,MN,55432,2,ANOKA,612-998-2728,612-998-2758,ZACK ADEED,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
37036,METRO CARE HUMAN SERVICES,1214 3RD ST NE,MINNEAPOLIS,MN,55413,27,HENNEPIN,651-348-6211,651-528-7897,ARNOLD KUBEI,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
36160,METRO CARE HUMAN SERVICES,2545 70TH STREET EAST UNIT B,INVER GROVE HEIGHTS,MN,55076,19,DAKOTA,651-348-6211,651-528-7897,ARNOLD KUBEI,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
36917,METRO CARE HUMAN SERVICES,1494 DELAWARE AVENUE UNIT A,WEST ST. PAUL,MN,55117,19,DAKOTA,651-348-6211,651-258-7897,ARNOLD KUBEI,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
36919,METRO CARE HUMAN SERVICES,1494 DELAWARE AVENUE UNIT B,WEST ST. PAUL,MN,55118,19,DAKOTA,651-348-6211,651-528-7897,ARNOLD KUBEI,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
36159,METRO CARE HUMAN SERVICES,2545 70TH STREET EAST UNIT A,INVER GROVE HEIGHTS,MN,55076,19,DAKOTA,651-348-6211,651-528-7897,ARNOLD KUBEI,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
29837,METRO HEALTH CARE SERVICES LLC,1312 BURKE CIRCLE EAST,MAPLEWOOD,MN,55109,62,RAMSEY,651-348-7247,651-756-1696,MR. ABDI GONJOBE,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
37510,METRO HEALTH CARE SERVICES LLC,1313 BURKE CIRCLE EAST,MAPLEWOOD,MN,55109,27,HENNEPIN,651-348-7247,651-756-1696,ABDI GONJOBE,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
30669,METROPOLITAN LIVING - MATILDE,9230 5TH AVENUE SOUTH,BLOOMINGTON,MN,55420,27,HENNEPIN,952-888-1090,952-217-5677,MR. JAMES HAMMILL,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
34883,METROPOLITAN SINCERITY HOMECAR,2748 CHICAGO AVENUE SOUTH,MINNEAPOLIS,MN,55407,27,HENNEPIN,612-407-0378,612-465-5636,MR. ABDIWELI SHURIYE,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
37161,MIA'S HOUSE,2607 15TH AVENUE SE,ST. CLOUD,MN,55304,71,SHERBURNE,763-744-6192,763-433-2987,ROMANDA GAYE,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
33621,MIAKARSEH HOUSE,10608 ARROWHEAD STREET NW,COON RAPIDS,MN,55433,2,ANOKA,763-744-6192,763-433-2987,MS. ROMANDA GAYE,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
36236,"MIDTOWN HOUSING SERVICES, LLC",2830 12TH AVENUE SOUTH,MINNEAPOLIS,MN,55407,27,HENNEPIN,612-226-2949,None,ALI SULEIMAN,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
27388,MIDWAY CARE CENTER INC,114 2ND STREET NE,FOSSTON,MN,56542,60,POLK,218-435-1272,218-435-6336,MS. JUDY POTVIN,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
36754,MIDWEST GROUP HOME LLC,4232 5TH STREET NE,COLUMBIA HEIGHTS,MN,55421,2,ANOKA,612-205-4918,None,ABDIKADIR HASSEN,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
35969,MIDWEST GROUP HOMES LLC,2109 13TH STREET SOUTH,ST. CLOUD,MN,56301,73,STEARNS,320-224-3650,320-217-5302,V.P. TOHOW SIYAD,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
33843,MIDWEST GROUP LIVING INC,3552 1ST AVENUE SOUTH,MINNEAPOLIS,MN,55408,27,HENNEPIN,952-457-3802,612-454-2629,MR. HESEN SHIRE,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
35647,MIDWEST HOMES INC,1628 KELLER DRIVE,BURNSVILLE,MN,55306,19,DAKOTA,612-865-1874,612-201-8101,REGINA STEPNEY,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
35007,MIDWEST HOMES INC,2445 10TH AVENUE SOUTH,MINNEAPOLIS,MN,55404,27,HENNEPIN,612-865-1874,612-206-8101,MS. REGINA STEPNEY,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
37227,MIDWEST LIVING GROUP INC.,5517 WELCOME AVENUE NORTH,CRYSTAL,MN,55429,27,HENNEPIN,952-457-8882,None,HESEN SHIRE,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
37007,MIDWEST RESIDENTIAL INC,7800 WEST 101ST STREET,BLOOMINGTON,MN,55438,27,HENNEPIN,651-315-2649,612-979-2604,FAIZA HASSAN,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
37547,MIDWEST RESIDENTIAL INC,10325 ZINRAN AVENUE SOUTH,BLOOMINGTON,MN,55438,27,HENNEPIN,651-315-2649,612-979-2604,FAIZA HASSAN,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
36984,MIDWEST RESIDENTIAL INC,10449 JOHNSON AVENUE SOUTH,BLOOMINGTON,MN,55437,27,HENNEPIN,651-315-2649,612-979-2604,FAIZA HASSAN,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
37477,MIDWEST RESIDENTIAL INC,140 MAPLE ISLAND ROAD,BURNSVILLE,MN,55306,19,DAKOTA,651-315-2649,612-979-2604,FAIZA HASSAN,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
37548,MIDWEST RESIDENTIAL INC,421 HEMLOCK DRIVE,BURNSVILLE,MN,55337,19,DAKOTA,651-315-2649,612-979-2604,FAIZA HASSAN,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
33248,MIDWEST RESIDENTIAL INC,10917 HUMBOLDT AVENUE SOUTH,BLOOMINGTON,MN,55431,27,HENNEPIN,651-315-2649,None,MS. FAIZA HASSAN,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
36953,MIDWEST RESIDENTIAL INC,5620 WEST 99TH STREET,BLOOMINGTON,MN,55437,27,HENNEPIN,612-315-2649,651-979-2604,FAIZA HASSAN,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
33996,MIKES PLACE LLC,11143 190 AND ONE HALF AVE NW,ELK RIVER,MN,55330,71,SHERBURNE,763-441-1866,763-267-7655,MS. CYNTHIA KERRICK,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
20697,MIKKELSEN MANOR,725 FULLER DRIVE,WINDOM,MN,56101,17,COTTONWOOD,507-831-0745,507-831-0737,MS. NANCY WEPPLO,NONPROFIT CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
36925,MILES VENTS INC,5336 SAILOR LANE,BROOKLYN CENTER,MN,55429,27,HENNEPIN,763-205-5880,763-205-5878,ANNE NESS,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
34252,MILES VENTS INC,7316 COLORADO AVENUE NORTH,BROOKLYN PARK,MN,55443,27,HENNEPIN,763-205-4019,763-205-5878,MS. OSETOHAMEN AGENE,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
37143,MILES VENTS INC,7124 FREMONT AVENUE NORTH,BROOKLYN CENTER,MN,55430,27,HENNEPIN,763-205-5880,763-205-5878,ANNE NESS,CORPORATION,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
30613,MILESTONE SENIOR LIVING,2500 14TH ST NE,FARIBAULT,MN,55021,66,RICE,507-331-2748,507-323-8201,MR NICK DUFF,LIMITED LIABILITY COMPANY,0,0,0,0,0,0,0,0,,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program,,0,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,N,N,
