Facility ID,Facility Name,Address,City,State,Zip Code,Phone Number,County,Licensee,State Facility Type 2 Literal
310022,PARSONS HOUSE,2930 N 25TH ST,MILWAUKEE,WI,53206-,(414) 445-3301,MILWAUKEE,WISCONSIN COMMUNITY SERVICES INC,CLASS AA (AMBULATORY)
310223,PEACE RESIDENTIAL HOME,6477 N 91ST ST,MILWAUKEE,WI,53224-,(414) 353-4441,MILWAUKEE,PEACE RESIDENTIAL HOME INC,CLASS CNA (NONAMBULATORY)
15456,PEACEFUL BLESSED HOME,2324 W WHITAKER AVE,MILWAUKEE,WI,53221,(414) 625-0500,MILWAUKEE,PEACEFUL BLESSED HOME,CLASS CNA (NONAMBULATORY)
10546,PRESTIGIOUS ACADEMY INC,2624 N 16TH ST,MILWAUKEE,WI,53206-,(414) 265-8181,MILWAUKEE,PRESTIGIOUS ACADEMY INC,CLASS AA (AMBULATORY)
11926,PRESTIGIOUS ACADEMY INC II,2628 N 16TH ST,MILWAUKEE,WI,53206-,(414) 265-8181,MILWAUKEE,PRESTIGIOUS ACADEMY INC,CLASS AA (AMBULATORY)
9366,PRIMROSE RESIDENTIAL FACILITY,3910 3910A W BURLEIGH ST,MILWAUKEE,WI,53210-,(414) 445-3607,MILWAUKEE,SHIRLEY GLADNEY,CLASS AA (AMBULATORY)
310204,RESIDENTIAL LIVING SERVICES,1628 N 19TH ST,MILWAUKEE,WI,53205-,(414) 342-9324,MILWAUKEE,RESIDENTIAL LIVING SERVICES INC,CLASS CA (AMBULATORY)
310271,RESIDENTIAL LIVING SERVICES II,1624 N 19TH ST,MILWAUKEE,WI,53205-,(414) 345-8243,MILWAUKEE,RESIDENTIAL LIVING SERVICES INC,CLASS CNA (NONAMBULATORY)
17822,SAINT JOHNS ON THE LAKE,1858 N PROSPECT AVE,MILWAUKEE,WI,53202,(414) 272-2022,MILWAUKEE,SAINT JOHNS COMMUNITIES INC,CLASS CNA (NONAMBULATORY)
12742,SILVER VIEW LLC,9215 W SILVER SPRING DR,MILWAUKEE,WI,53225,(414) 464-0557,MILWAUKEE,SILVER VIEW LLC,CLASS CNA (NONAMBULATORY)
12345,ST ANNES HOME FOR THE ELDERLY CBRF,3800 N 92ND ST,MILWAUKEE,WI,53222-,(414) 463-7570,MILWAUKEE,ST ANNES HOME FOR THE ELDERLY MILWAUKEE INC,CLASS CNA (NONAMBULATORY)
15711,ST ANNES MISSION COURT CBRF,3800 N 92ND STREET,MILWAUKEE,WI,53222,(414) 463-7570,MILWAUKEE,ST ANNES HOME FOR THE ELDERLY MILW INC,CLASS CNA (NONAMBULATORY)
18202,ST RITA SQUARE I,728 EAST PLEASANT STREET,MILWAUKEE,WI,53202,(414) 485-6600,MILWAUKEE,CAPRI COMMUNITIES LLC,CLASS CNA (NONAMBULATORY)
18203,ST RITA SQUARE II,728 EAST PLEASANT STREET,MILWAUKEE,WI,53202,(414) 485-6600,MILWAUKEE,CAPRI COMMUNITIES LLC,CLASS CNA (NONAMBULATORY)
16898,SUITES AT GREENFIELD (THE),5790 S 27TH ST,MILWAUKEE,WI,53221,(414) 282-1300,MILWAUKEE,THE SUITES AT GREENFIELD,CLASS CNA (NONAMBULATORY)
17247,THIS HOUSE IS A HOME CBRF,10135 W HAMPTON AVE STE 1,MILWAUKEE,WI,53225,(414) 975-2658,MILWAUKEE,THIS HOUSE IS A HOME CBRF LLC,CLASS CNA (NONAMBULATORY)
9472,TRINITY HEALTH CARE INC,5605 W CUSTER AVE,MILWAUKEE,WI,53218-,(414) 466-6664,MILWAUKEE,TRINITY HEALTH CARE INC,CLASS CNA (NONAMBULATORY)
14682,UCC LATINAS UNIDAS,1123 SOUTH 6TH STREET,MILWAUKEE,WI,53204-,(414) 643-8530,MILWAUKEE,"UNITED COMMUNITY CENTER, INC",CLASS AA (AMBULATORY)
15900,UNCAS HOUSE,429 WEST UNCAS AVENUE,MILWAUKEE,WI,53207,(414) 510-7668,MILWAUKEE,MATT TALBOT RECOVERY SERVICES INC,CLASS CNA (NONAMBULATORY)
12894,UNITED COMMUNITY CENTER  ART 1,604 W SCOTT ST,MILWAUKEE,WI,53204-,(414) 643-8530,MILWAUKEE,UNITED COMMUNITY CENTER INC,CLASS AA (AMBULATORY)
16573,UNITED COMMUNITY CENTER LATINAS UNIDAS 2,614 W SCOTT ST,MILWAUKEE,WI,53204,(414) 643-8530,MILWAUKEE,UNITED COMMUNITY CENTER,CLASS AA (AMBULATORY)
310120,VILLA ST FRANCIS,1910 W OHIO AVE,MILWAUKEE,WI,53215-,(414) 649-2888,MILWAUKEE,VILLA ST FRANCIS INC,CLASS CNA (NONAMBULATORY)
15017,VILLARD CRC,5409 VILLARD AVENUE,MILWAUKEE,WI,53225-,(414) 476-9675,MILWAUKEE,MCFI dba WHOLE HEALTH CLINICAL GROUP,CLASS AA (AMBULATORY)
17608,WABASH HOME,7716 W WABASH CT,MILWAUKEE,WI,53223,(414) 797-2343,MILWAUKEE,WILLOWBROOK SENIOR LIVING LLC,CLASS AS (SEMIAMBULATORY)
12706,WASHINGTON HEIGHTS MANOR,1506 1510 N 48TH ST,MILWAUKEE,WI,53208-,(262) 389-1461,MILWAUKEE,WORLDWIDE ESTATE INC,CLASS AA (AMBULATORY)
16797,WASHINGTON HEIGHTS MANOR II,10620 W GREENWOOD TERRACE,MILWAUKEE,WI,53224,(262) 389-1461,MILWAUKEE,WORLDWIDE ESTATE INC,CLASS AA (AMBULATORY)
18128,WHOLE HEALTH CLINICAL GROUP,5566 NORTH 69TH STREET,MILWAUKEE,WI,53203,(414) 476-9631,MILWAUKEE,MCFI dba WHOLE HEALTH CLINICAL GROUP,CLASS AA (AMBULATORY)
310672,WILLOWGLEN ACADEMY HOWARD HOUSE,3959 3961 S 51ST ST,MILWAUKEE,WI,53220-,(414) 527-6970,MILWAUKEE,PHOENIX CARE SYSTEMS INC,CLASS CA (AMBULATORY)
14863,AUTUMN CREEK CQS LLC,8035 S CECILY DRIVE,OAK CREEK,WI,53154-,,MILWAUKEE,"AUTUMN CREEK CQS, LLC",CLASS CS (SEMIAMBULATORY)
16326,AUTUMN CREEK II CQS LLC,1326 WILLOW DR,OAK CREEK,WI,53154,(414) 397-4176,MILWAUKEE,AUTUMN CREEK II CQS LLC,CLASS ANA (NONAMBULATORY)
15228,AUTUMN OAKES,1110 W OAKWOOD RD,OAK CREEK,WI,53154,(414) 766-0915,MILWAUKEE,AUTUMN OAKES INC,CLASS CNA (NONAMBULATORY)
16675,AZURA MEMORY CARE OF OAK CREEK,8772 S MAYHEW DR,OAK CREEK,WI,53154,,MILWAUKEE,AZURA OAK CREEK LLC,CLASS CNA (NONAMBULATORY)
16676,AZURA MEMORY CARE OF OAK CREEK II,8774 S MAYHEW DR,OAK CREEK,WI,53154,,MILWAUKEE,AZURA OAK CREEK II LLC,CLASS CNA (NONAMBULATORY)
11567,COUNTRY VIEW,10507 S CHICAGO AVE,OAK CREEK,WI,53154-,(414) 764-3303,MILWAUKEE,GOLDEN OAK CREST LLC,CLASS CNA (NONAMBULATORY)
12788,CREEK SIDE MANOR,8841 S 13TH ST,OAK CREEK,WI,53154-,(414) 764-1970,MILWAUKEE,CARING ALTERNATIVES LLC,CLASS CNA (NONAMBULATORY)
13958,CREEK SIDE TERRACE,8861 S 13TH ST,OAK CREEK,WI,53154-,(414) 856-9300,MILWAUKEE,CARING ALTERNATIVES LLC,CLASS CNA (NONAMBULATORY)
13620,ELIZABETH RESIDENCE OAK CREEK,10441 S NICHOLSON RD,OAK CREEK,WI,53154,(414) 762-5118,MILWAUKEE,,CLASS CNA (NONAMBULATORY)
14857,IVY TERRACE,6606 S CRANE DRIVE,OAK CREEK,WI,53154-,(414) 762-5123,MILWAUKEE,LIVE TO SERVE LLC,CLASS AS (SEMIAMBULATORY)
14183,MATTHEWS OF OAK CREEK,7550 S 13TH ST,OAK CREEK,WI,53154-,(414) 768-8889,MILWAUKEE,MATTHEWS SENIOR HOUSING LLC,CLASS CNA (NONAMBULATORY)
17782,MITCHELL MANOR OAK CREEK,8740 S OAK PARK DR,OAK CREEK,WI,53154,(414) 766-2100,MILWAUKEE,SNH WIS TENANT LLC,CLASS CNA (NONAMBULATORY)
17746,OAK PARK PLACE OF OAK CREEK,1980 WEST RAWSON AVENUE,OAK CREEK,WI,53154,(414) 216-3737,MILWAUKEE,OAK PARK PLACE OF OAK CREEK LLC,CLASS CNA (NONAMBULATORY)
18409,TRINITY HOME LLC,10320 SOUTH HUMMINGBIRD LANE,OAK CREEK,WI,53154,(414) 762-3763,MILWAUKEE,TRINITY HOME LLC,CLASS CNA (NONAMBULATORY)
17496,WATERS OF OAK CREEK (THE),8000 S MARKET ST,OAK CREEK,WI,53154,(414) 574-0900,MILWAUKEE,THE WATERS OF OAK CREEK LLC,CLASS CNA (NONAMBULATORY)
15906,HARBORCHASE OF SHOREWOOD,1111 E CAPITOL DR,SHOREWOOD,WI,53211,(414) 436-0311,MILWAUKEE,CHP SHOREWOOD WI TENANT CORP,CLASS CNA (NONAMBULATORY)
310026,META HOUSE III,3924 3926 N MARYLAND AVE,SHOREWOOD,WI,53211-,(414) 962-1200,MILWAUKEE,META HOUSE INC,CLASS AA (AMBULATORY)
16783,FRANCIS HOUSE,3601 S CHICAGO AVE,SOUTH MILWAUKEE,WI,53172,(414) 570-6208,MILWAUKEE,CHI LIVING COMMUNITIES,CLASS CNA (NONAMBULATORY)
16782,FRANCISCAN GARDENS,1000 WILLIAMS AVE,SOUTH MILWAUKEE,WI,53172,(414) 764-4100,MILWAUKEE,CHI LIVING COMMUNITIES,CLASS CNA (NONAMBULATORY)
14654,OAK CREEK PLACE,3829 S CHICAGO AVE,SOUTH MILWAUKEE,WI,53172-,(414) 762-3838,MILWAUKEE,CREST AID OPCO LLC,CLASS CNA (NONAMBULATORY)
16631,OAK CREST BLAKEWOOD HOME,3407 BLAKEWOOD AVE,SOUTH MILWAUKEE,WI,53172,(414) 427-0744,MILWAUKEE,VILLA OF GREENFIELD LLC,CLASS CNA (NONAMBULATORY)
10403,REM WISCONSIN II INC NICHOLSON,1009 NICHOLSON AVE,SOUTH MILWAUKEE,WI,53172-,(414) 768-5554,MILWAUKEE,REM WISCONSIN II INC,CLASS CNA (NONAMBULATORY)
17906,SAINT JOHNS MANOR,812 MARQUETTE AVENUE,SOUTH MILWAUKEE,WI,53172,(414) 762-2511,MILWAUKEE,BUZARG LLC,CLASS CS (SEMIAMBULATORY)
15178,ST MARYS MANOR,1313 MISSOURI AVENUE,SOUTH MILWAUKEE,WI,53172,(414) 762-8026,MILWAUKEE,SOUTH MILWAUKEE COMMUNITY LIVING CENTER,CLASS CNA (NONAMBULATORY)
14180,MATTHEWS OF SAINT FRANCIS I,3660 E DENTON AVE,ST FRANCIS,WI,53235-5951,(414) 486-1008,MILWAUKEE,MATTHEWS SENIOR HOUSING LLC,CLASS CNA (NONAMBULATORY)
14179,MATTHEWS OF SAINT FRANCIS II,3620 E DENTON AVE,ST FRANCIS,WI,53235-5951,(414) 744-2815,MILWAUKEE,MATTHEWS SENIOR HOUSING LLC,CLASS CNA (NONAMBULATORY)
15578,ABUNDANT LIFE MANOR WEST,2354 N 120TH STREET,WAUWATOSA,WI,53226,,MILWAUKEE,"ABUNDANT LIFE MINISTRY, INC",CLASS CS (SEMIAMBULATORY)
11364,ARGONNE,9835 W ARGONNE DR,WAUWATOSA,WI,53222-,(414) 755-6840,MILWAUKEE,DUNGARVIN WISCONSIN LLC,CLASS CNA (NONAMBULATORY)
18108,AT HOME LIVING,2339 NORTH 60TH STREET,WAUWATOSA,WI,53210,(414) 406-3294,MILWAUKEE,AT HOME LIVING,CLASS AA (AMBULATORY)
17379,CLOSE TO HOME SENIOR LIVING - BLUEMOUND HOME,12231 W BLUEMOUND ROAD,WAUWATOSA,WI,53226,(414) 302-9400,MILWAUKEE,CLOSE TO HOME SENIOR LIVING FACILITIES LLC,CLASS CNA (NONAMBULATORY)
17327,DEWEY CENTER OF AURORA PSYCHIATRIC HOSPITAL,1220 DEWEY AVE 11,WAUWATOSA,WI,53213,(414) 454-6576,MILWAUKEE,AURORA PSYCHIATRIC HOSPITAL,CLASS AS (SEMIAMBULATORY)
17594,ELAINES HOPE MEMORY CARE,7500 W NORTH AVE,WAUWATOSA,WI,53213,(414) 258-6171,MILWAUKEE,THE LUTHERAN HOME INC,CLASS CNA (NONAMBULATORY)
9947,HARWOOD PLACE ASSISTED LIVING,8220 W HARWOOD AVE,WAUWATOSA,WI,53213-,(414) 256-6837,MILWAUKEE,HARWOOD PLACE INC,CLASS CNA (NONAMBULATORY)
11194,HIL SUNSET HOME,10212 W SUNSET AVE,WAUWATOSA,WI,53222-,(414) 461-0140,MILWAUKEE,HOMES FOR INDEPENDENT LIVING OF WI LLC,CLASS CNA (NONAMBULATORY)
310087,LUTHER MANOR COURTYARDS,4611 N 92ND ST,WAUWATOSA,WI,53225-,(414) 464-3880,MILWAUKEE,UNITED LUTHERAN PROGRAM FOR THE AGING,CLASS CNA (NONAMBULATORY)
14395,OAK PARK PLACE OF WAUWATOSA,1621 RIVERS BEND,WAUWATOSA,WI,53226-,(262) 902-8675,MILWAUKEE,OAK PARK PLACE OF WAUWATOSA LLC,CLASS CNA (NONAMBULATORY)
12760,OAK RIDGE HOUSE,2630 N 118TH ST,WAUWATOSA,WI,53226-,(414) 258-6355,MILWAUKEE,MILOUDI INC,CLASS CS (SEMIAMBULATORY)
310622,RAVENSWOOD MANOR,8454 RAVENSWOOD CIRCLE,WAUWATOSA,WI,53226-,(414) 443-0646,MILWAUKEE,INDEPENDENT LIFESTYLES INC,CLASS CS (SEMIAMBULATORY)
11293,ST CAMILLUS,10101 W WISCONSIN AVE,WAUWATOSA,WI,53226-,(414) 258-1814,MILWAUKEE,SAN CAMILLO INC,CLASS CNA (NONAMBULATORY)
16852,ST CAMILLUS MEMORY CARE NORTH RESIDENCE,10201 W WISCONSIN AVE,WAUWATOSA,WI,53226,(414) 258-1814,MILWAUKEE,ST CAMILLUS HEALTH CENTER INC,CLASS CNA (NONAMBULATORY)
13598,2ND CENTURY,2187 S 85TH ST,WEST ALLIS,WI,53227-,(414) 321-5936,MILWAUKEE,MATT TALBOT RECOVERY SERVICES INC,CLASS AA (AMBULATORY)
13961,ANGELS HEARTH,3468 S 119TH ST,WEST ALLIS,WI,53227-,(414) 727-0822,MILWAUKEE,BRYANT HOMES LLC,CLASS CNA (NONAMBULATORY)
18335,ARIA WEST ALLIS,5301 W LINCOLN AVE,WEST ALLIS,WI,53219,(414) 615-7100,MILWAUKEE,ARIA AT MITCHELL MANOR,CLASS CNA (NONAMBULATORY)
13103,BROTOLOC WEST ALLIS,2355 S 68TH ST,WEST ALLIS,WI,53219-,(414) 329-8403,MILWAUKEE,BROTOLOC SOUTH INC,CLASS AA (AMBULATORY)
15031,GREENFIELD HOUSE,10521 W GREENFIELD AVENUE,WEST ALLIS,WI,53214-,(414) 459-3014,MILWAUKEE,MCFI dba WHOLE HEALTH CLINICAL GROUP,CLASS AA (AMBULATORY)
12725,HERITAGE WEST ALLIS HERITAGE 7 LLC,7801 W NATIONAL AVE,WEST ALLIS,WI,53214,(414) 302-9705,MILWAUKEE,,CLASS CNA (NONAMBULATORY)
310193,HILLCREST HOMES 75TH,1467 S 75TH ST,WEST ALLIS,WI,53214-,(414) 476-2928,MILWAUKEE,HILLCREST HOMES INC,CLASS AS (SEMIAMBULATORY)
15779,INFINITY ASSISTED LIVING HOME,1665 SOUTH 64TH STREET,WEST ALLIS,WI,53214,(414) 803-3497,MILWAUKEE,GOLDEN MILLENNIUM ENTERPRISES LLC,CLASS CA (AMBULATORY)
14399,LINCOLN TERRACE GROUP HOME,2416 S 60TH ST,WEST ALLIS,WI,53219-,(414) 803-3497,MILWAUKEE,GOLDEN MILLENNIUM ENTERPRISES LLC,CLASS CS (SEMIAMBULATORY)
12681,MARANATHA HOUSE SOUTH (THE),2526 S 85TH ST,WEST ALLIS,WI,53227-,(414) 543-0094,MILWAUKEE,AD2LUV LLC,CLASS CA (AMBULATORY)
16596,NEXT STEP IN RESIDENTIAL SERVICES WEST ALLIS,2577 S 118TH STREET,WEST ALLIS,WI,53227,(414) 541-4451,MILWAUKEE,NEXT STEP IN RESIDENTIAL SERVICES LLC,CLASS CNA (NONAMBULATORY)
18017,NOBLE SENIOR LIVING AT WEST ALLIS,7400 WEST GREENFIELD AVENUE,WEST ALLIS,WI,53214,(414) 476-3900,MILWAUKEE,NSS-ALF WEST ALLIS LLC,CLASS CS (SEMIAMBULATORY)
15016,OHIO HOUSE,3309 S 112TH STREET,WEST ALLIS,WI,53227-,(414) 459-3014,MILWAUKEE,MCFI dba WHOLE HEALTH CLINICAL GROUP,CLASS AA (AMBULATORY)
17600,RAINBOW PARK HOUSE,1217 S 118TH ST,WEST ALLIS,WI,53214,(262) 271-6512,MILWAUKEE,RAINBOW PARK HOUSE LLC,CLASS CNA (NONAMBULATORY)
17577,ROGERS MEMORIAL HOSPITAL WEST ALLIS RECOVERY CTR,11101 W LINCOLN AVE,WEST ALLIS,WI,53227,(262) 646-1123,MILWAUKEE,ROGERS MEMORIAL HOSPITAL INC,CLASS AA (AMBULATORY)
14968,ROOT RIVER HAVEN,3161 S 112TH ST,WEST ALLIS,WI,53227-,(414) 321-5960,MILWAUKEE,BRYANT HOMES LLC,CLASS AA (AMBULATORY)
15522,RUBY CASTLE,1234 S 112 Street,West Allis,WI,53214,(414) 607-3776,MILWAUKEE,Castle Senior Living Inc,CLASS CNA (NONAMBULATORY)
18221,TALL OAKS OF WEST ALLIS,2825 SOUTH WAUKESHA ROAD,WEST ALLIS,WI,53227,(414) 321-7101,MILWAUKEE,LEUROCK HOLDINGS LLC,CLASS CS (SEMIAMBULATORY)
310053,VILLAGE AT MANOR PARK PALMER HOUSE,3023 S 84TH ST,WEST ALLIS,WI,53227-,(414) 607-4100,MILWAUKEE,METHODIST MANOR INC,CLASS CNA (NONAMBULATORY)
14512,REM WALL STREET,904 WALL STREET,CASHTON,WI,54619-,(608) 654-5731,MONROE,REM WISCONSIN INC,CLASS CNA (NONAMBULATORY)
18340,DEER VALLEY CARES LLC,18067 COUNTY HIGHWAY F,NORWALK,WI,54648,(608) 823-7278,MONROE,DEER VALLEY CARES LLC,CLASS CS (SEMIAMBULATORY)
13540,BRIDGE PATH,503 S WATER STREET,SPARTA,WI,54656-,(608) 269-3168,MONROE,MORROW MEMORIAL HOME FOR THE AGED INC,CLASS CNA (NONAMBULATORY)
13299,MEADOWS (THE),14345 CTY HWY B,SPARTA,WI,54656,(608) 269-8839,MONROE,MONROE COUNTY [ROLLING HILLS REHAB CENTER],CLASS CNA (NONAMBULATORY)
17351,OAK ST HOUSE,220 OAK ST,SPARTA,WI,54656,(608) 343-1177,MONROE,WINDY RIDGE CARE INC,CLASS AA (AMBULATORY)
17281,RIVER ROAD ESTATES LLC,1848 RIVER RD,SPARTA,WI,54656,(608) 269-8532,MONROE,RIVER ROAD ESTATES LLC,CLASS CNA (NONAMBULATORY)
17991,ANN ST HOUSE,321 ANN STREET,TOMAH,WI,54660,(608) 343-1177,MONROE,WINDY RIDGE CARE INC,CLASS CS (SEMIAMBULATORY)
510383,CLOSE TO HOME INC,1206 MARK AVE,TOMAH,WI,54660-,(608) 374-5300,MONROE,CLOSE TO HOME INC,CLASS CNA (NONAMBULATORY)
10457,CRANBERRY COURT I LLC,1031 HEELER AVE,TOMAH,WI,54660-,(608) 372-5070,MONROE,CRANBERRY COURT LLC,CLASS CNA (NONAMBULATORY)
10577,CRANBERRY COURT LLC BLDG 2,1025 HEELER AVE,TOMAH,WI,54660-,(608) 372-5070,MONROE,CRANBERRY COURT LLC,CLASS CNA (NONAMBULATORY)
9602,GREENFIELD HOUSE (THE),21444 FLATIRON AVENUE,TOMAH,WI,54660-,(608) 372-7335,MONROE,GREENFIELD HOUSE INC (THE),CLASS CNA (NONAMBULATORY)
16508,HOLTON HOUSE,315 E HOLTON,TOMAH,WI,54660,(608) 567-0183,MONROE,WINDY RIDGE CARE INC,CLASS AA (AMBULATORY)
17999,JACKSON ST HOUSE,300 BUTTS AVENUE,TOMAH,WI,54660,(608) 343-1177,MONROE,WINDY RIDGE CARE INC,CLASS CNA (NONAMBULATORY)
13967,LIBERTY VILLAGE LLC,200 LIBERTY PLACE,TOMAH,WI,54660,(608) 374-5005,MONROE,LIBERTY VILLAGE LLC,CLASS CNA (NONAMBULATORY)
16485,SUN HAVEN,20035 JUNCO RD,TOMAH,WI,54660,(608) 372-9670,MONROE,SUN HAVEN LLC,CLASS CS (SEMIAMBULATORY)
510046,TROWBRIDGE PERSONAL CARE RESIDENCE,110 E COUNCIL ST,TOMAH,WI,54660-,(608) 372-4388,MONROE,SHELLY TROWBRIDGE,CLASS AA (AMBULATORY)
17143,WINDY RIDGE CARE INC HOLLISTER HOUSE,325 HOLLISTER AVE,TOMAH,WI,54660,(608) 567-0203,MONROE,WINDY RIDGE CARE INC,CLASS AA (AMBULATORY)
11150,AGAPE ACRES LLC,3737 BLUEBERRY RD,WARRENS,WI,54666-,(608) 378-4054,MONROE,TAMMY M EWERT,CLASS CNA (NONAMBULATORY)
16507,WARRENS HOUSE,611 COLTON CT,WARRENS,WI,54666,(608) 378-3547,MONROE,WINDY RIDGE CARE INC,CLASS AA (AMBULATORY)
18336,FARM (THE),23785 MILLSTONE AVE,WILTON,WI,54670,(608) 435-0050,MONROE,WINDY RIDGE CARE INC,CLASS CS (SEMIAMBULATORY)
17693,ASSISTED LIVING FOR LAKEWOOD LLC,17185 FLYNN LANE,LAKEWOOD,WI,54138,(715) 276-1680,OCONTO,ASSISTED LIVING BY HILLCREST,CLASS CNA (NONAMBULATORY)
16443,CARE PARTNERS ASSISTED LIVING  OCONTO,301 PINE AVE,OCONTO,WI,54153,(920) 232-1672,OCONTO,CARE PARTNERS ASSISTED LIVING LLC,CLASS CNA (NONAMBULATORY)
15642,REM SUPERIOR,1204 SUPERIOR AVE,OCONTO,WI,54153,(920) 834-2292,OCONTO,REM WISCONSIN II INC,CLASS CNA (NONAMBULATORY)
17750,SV NORTH NINE ACRES,229 VAN DYKE ST,OCONTO,WI,54153,(920) 834-0302,OCONTO,SPL WISCONSIN LLC,CLASS CNA (NONAMBULATORY)
17758,SV NORTH OCONTO 1,425 PECOR ST,OCONTO,WI,54153,(920) 834-0302,OCONTO,SPL WISCONSIN LLC,CLASS CNA (NONAMBULATORY)
17751,SV NORTH OCONTO 2,427 PECOR ST,OCONTO,WI,54153,(920) 834-0302,OCONTO,SPL WISCONSIN LLC,CLASS CNA (NONAMBULATORY)
15449,COTTAGES AT MEADOWLANDS MEMORY CARE THE,747 E HIGHLAND DR,OCONTO FALLS,WI,54154,(920) 846-4200,OCONTO,COTTAGES AT MEADOWLANDS LLC THE,CLASS CNA (NONAMBULATORY)
15641,REM KING STREET,106 KING ST,OCONTO FALLS,WI,54154,(920) 846-3287,OCONTO,REM WISCONSIN II INC,CLASS CNA (NONAMBULATORY)
16401,LAKE SHORE ASSISTED LIVING LAKE TOMAHAWK,6416 FLICKER RD,LAKE TOMAHAWK,WI,54539,(715) 277-2010,ONEIDA,LAKE SHORE ASSISTED LIVING LLC,CLASS CNA (NONAMBULATORY)
15554,COUNTRY TERRACE MINOCQUA I,8730A PACKING PLANT RD,MINOCQUA,WI,54548,(715) 356-1171,ONEIDA,COUNTRY TERRACE OF WI INC,CLASS CNA (NONAMBULATORY)
15552,COUNTRY TERRACE MINOCQUA II,8730B PACKING PLANT RD,MINOCQUA,WI,54548,(715) 439-4011,ONEIDA,COUNTRY TERRACE OF WIS INC,CLASS CNA (NONAMBULATORY)
14050,COUNTRY TERRACE OF WI INC 26,533 E TIMBER DRIVE,RHINELANDER,WI,54501-,(715) 365-3324,ONEIDA,COUNTRY TERRACE OF WI INC,CLASS CNA (NONAMBULATORY)
14128,COUNTRY TERRACE RHINELANDER II,1450 W PHILLIPS STREET,RHINELANDER,WI,54501-,(715) 362-0333,ONEIDA,COUNTRY TERRACE OF WI INC,CLASS CNA (NONAMBULATORY)
18423,CUMBERLAND HEIGHTS,251 WESTHILL ROAD,RHINELANDER,WI,54501,(715) 365-6789,ONEIDA,DECORAH HOMES LLC,CLASS CNA (NONAMBULATORY)
8500,HERITAGE HOUSE,25 EAST FREDRICK STREET,RHINELANDER,WI,54501-,(715) 369-1407,ONEIDA,FAMILY MATTERS INC,CLASS AS (SEMIAMBULATORY)
13977,KOINONIA,1991 WINNEBAGO DR,RHINELANDER,WI,54501-,(715) 362-5745,ONEIDA,OPTIONS COUNSELING SERVICES LLC,CLASS AA (AMBULATORY)
17055,MILESTONE SENIOR LIVING NSD CBRF,4686 N SHORE DR,RHINELANDER,WI,54501,(715) 361-1111,ONEIDA,ABILIT HOLDINGS RHINELANDER LLC,CLASS CNA (NONAMBULATORY)
17060,MILESTONE SENIOR LIVING ELM CBRF,750 ELM ST,WOODRUFF,WI,54568,(715) 439-4024,ONEIDA,ABILIT HOLDINGS WOODRUFF LLC,CLASS CNA (NONAMBULATORY)
410537,AGAPE 2  SILVER SPUR,15 SILVER SPUR,APPLETON,WI,54915,(920) 731-7010,OUTAGAMIE,AGAPE OF APPLETON INC,CLASS AA (AMBULATORY)
410044,AGAPE 4 - GREENFIELD,343 E GREENFIELD ST,APPLETON,WI,54911-,(920) 733-4891,OUTAGAMIE,AGAPE OF APPLETON INC,CLASS CA (AMBULATORY)
410260,AGAPE 8  CHEROKEE ST,2237 W CHEROKEE ST,APPLETON,WI,54914-,(920) 832-8198,OUTAGAMIE,AGAPE OF APPLETON INC,CLASS AA (AMBULATORY)
410380,AGAPE 9  KINGFISHER,N500 KINGFISHER CT,APPLETON,WI,54915-,(920) 687-0522,OUTAGAMIE,AGAPE OF APPLETON INC,CLASS CNA (NONAMBULATORY)
17916,APPLE CREEK PLACE I,5102 N CHERRYVALE AVENUE,APPLETON,WI,54913,(920) 735-6166,OUTAGAMIE,PPRC LLC,CLASS CNA (NONAMBULATORY)
17917,APPLE CREEK PLACE II,5118 CHERRYVALE AVENUE,APPLETON,WI,54913,(920) 735-6166,OUTAGAMIE,PPRC LLC,CLASS CNA (NONAMBULATORY)
17918,APPLE CREEK PLACE III,5117 N CHERRYVALE AVENUE,APPLETON,WI,54913,(920) 735-6166,OUTAGAMIE,PPRC LLC,CLASS CNA (NONAMBULATORY)
9551,APPLE VALLEY,2214 RUSSET CT,APPLETON,WI,54914-,(920) 993-9678,OUTAGAMIE,BROTOLOC HEALTH CARE SYSTEMS INC DBA BROTOLOC NORTH,CLASS AA (AMBULATORY)
16352,CARE PARTNERS ASSISTED LIVING I,5031 N FRENCH RD,APPLETON,WI,54913,(920) 903-8325,OUTAGAMIE,CARE PARTNERS ASSISTED LIVING LLC,CLASS CNA (NONAMBULATORY)
16353,CARE PARTNERS ASSISTED LIVING II,5101 N FRENCH RD,APPLETON,WI,54913,(920) 939-2020,OUTAGAMIE,CARE PARTNERS ASSISTED LIVING LLC,CLASS CNA (NONAMBULATORY)
18091,CAROLINA ASSISTED LIVING,3201 WEST 1ST AVENUE,APPLETON,WI,54914,(920) 710-1427,OUTAGAMIE,ARMH LEASECO 1 LLC,CLASS CNA (NONAMBULATORY)
11241,CASA CLARE A DIVISION OF MOORING PROGRAM INC,201 S GLENRIDGE CT,APPLETON,WI,54914-,(920) 731-3981,OUTAGAMIE,MOORING PROGRAMS INC,CLASS AA (AMBULATORY)
16347,CENTURY OAKS OF APPLETON,2302 EAST GLENHURST,APPLETON,WI,54913,,OUTAGAMIE,CENTURY OAKS HOMES,CLASS CNA (NONAMBULATORY)
