Facility ID,Facility Name,Address,City,State,Zip Code,Phone Number,County,Licensee,State Facility Type 2 Literal,State Facility Type 1 Literal,Capacity,Date Accessed
14694,Wesley Park,8621 WEST BELOIT ROAD,Milwaukee,WI,53227-,(414) 371-7316,Milwaukee,METHODIST MANOR INC,REGISTERED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
18003,Willow View,3553 SOUTH 41ST STREET,Milwaukee,WI,53221,(414) 649-0730,Milwaukee,PLATINUM COMMUNITIES SCT LLC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
17530,Cornerstone Of Oak Creek,155 W SUNNYVIEW DR,Oak Creek,WI,53154,(414) 570-9755,Milwaukee,NOHC - OAK CREEK SENIOR LIVING LLC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
17819,Manorpointe Apartments,700 E STONEGATE DR,Oak Creek,WI,53154,(414) 766-2100,Milwaukee,SNH WIS TENANT LLC,REGISTERED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
17778,Meadowmere Oak Creek,701 E PUETZ ROAD,Oak Creek,WI,53154,(414) 766-2100,Milwaukee,SNH WIS TENANT LLC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
17561,Waters Of Oak Creek (The),8000 S MARKET ST,Oak Creek,WI,53154,(414) 574-0900,Milwaukee,THE WATERS OF OAK CREEK LLC,REGISTERED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
15905,Harborchase Of Shorewood,1111 E CAPITOL DR,Shorewood,WI,53211,(414) 436-0311,Milwaukee,CHP SHOREWOOD WI TENANT CORP,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
16763,Franciscan Courts,1010 WILLIAMS AVE,South Milwaukee,WI,53172,(414) 570-5353,Milwaukee,CHI LIVING COMMUNITIES,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
10322,Howard Village,2500 E HOWARD AVE,St Francis,WI,53235-,(414) 489-1400,Milwaukee,HOWARD VILLAGE V LLC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
10859,Hart Park Square,6600 W RIVER PKWY,Wauwatosa,WI,53213-,(414) 476-8787,Milwaukee,HART PARK SQUARE V LLC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
11422,Harwood Place,8220 W HARWOOD AV,Wauwatosa,WI,53213-,(414) 258-6180,Milwaukee,LUTHERAN HOME INC (THE),REGISTERED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
11107,Luther Manor,4545 N 92ND ST,Wauwatosa,WI,53225-,(414) 464-3880,Milwaukee,UNITED LUTHERAN PROGRAM FOR THE AGING,REGISTERED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
18355,Euphoria Of West Allis,2330 S 54TH STREET,West Allis,WI,53219,(414) 615-7100,Milwaukee,ARIA AT MITCHELL MANOR,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
16238,Heritage 6 Llc,7901 W NATIONAL,West Allis,WI,53214,(414) 302-9700,Milwaukee,HERITAGE 6 LLC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
10329,Library Square,1820 S 75TH ST,West Allis,WI,53214-,(414) 774-4411,Milwaukee,LIBRARY SQUARE V LLC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
11308,Homestead Apartments,331 S WATER ST,Sparta,WI,54656-,(608) 366-6298,Monroe,MORROW MEMORIAL HOME FOR THE AGED INC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
11029,Marycrest Assisted Living,401 S WATER ST,Sparta,WI,54656-,(608) 269-3168,Monroe,MORROW MEMORIAL HOME FOR THE AGED INC,REGISTERED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
10271,A Touch Of Home,1211 MARK AVENUE,Tomah,WI,54660-,(608) 372-5454,Monroe,STEPHEN AND ROBERTA DIETZMAN,REGISTERED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
10255,Close To Home Inc,1206 MARK AVENUE,Tomah,WI,54660-,(608) 372-2696,Monroe,CLOSE TO HOME INC,REGISTERED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
12805,Liberty Village Rcac,200 LIBERTY PLACE,Tomah,WI,54660-,(608) 374-5005,Monroe,LIBERTY VILLAGE LLC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
15431,Serenity Gardens,146 N FRANCIS AVE,Gillett,WI,54124,(920) 855-5020,Oconto,SERENITY GARDENS LLC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
15137,Cottages At Meadowlands The,751 E HIGHLAND DR,Oconto Falls,WI,54154-,(920) 848-3458,Oconto,COTTAGES AT MEADOWLANDS LLC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
16771,Grace Lodge Assisted Living Facility,1000 DAY ST,Rhinelander,WI,54501,(715) 365-1234,Oneida,GRACE LODGE MANAGEMENT INC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
17048,Milestone Senior Living Nsd,4686 N SHORE DR,Rhinelander,WI,54501,(715) 361-1111,Oneida,ABILIT HOLDINGS RHINELANDER,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
17034,Milestone Senior Living Elm,750 ELM ST,Woodruff,WI,54568,(715) 439-4024,Oneida,ABILIT HOLDINGS WOODRUFF LLC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
17913,Appleton Retirement Community,200 W PACKARD STREET,Appleton,WI,54911,(920) 954-9990,Outagamie,"APPLETON RETIREMENT COMMUNITY,LLC",CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
17217,Eagle Point Senior Living Inc,955 E JOHN ST,Appleton,WI,54911,(920) 843-9466,Outagamie,EAGLE POINT SENIOR LIVING INC,REGISTERED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
17082,Primrose Of Appleton,5715 N MEADE ST,Appleton,WI,54913,(608) 260-0550,Outagamie,APPLETON RETIREMENT LLC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
13364,Renaissance Appleton,301 E FLORIDA AVE,Appleton,WI,54911-,(920) 380-1100,Outagamie,RENNES ASSISTED LIVING CORP,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
10352,St Paul Villa,312 E 14TH ST,Kaukauna,WI,54130-,(920) 766-6020,Outagamie,ST PAUL ELDER SERVICES INC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
16637,Aspire Senior Living Rcac,825 COBBLESTONE LN,Kimberly,WI,54136,(727) 742-3504,Outagamie,HSL 14 LLC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
10364,Good Shepherd Meadow Wood Rcac,605 BRONSON RD,Seymour,WI,54165-,(920) 833-1566,Outagamie,GOOD SHEPHERD SERVICES LTD,REGISTERED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
17502,Hamilton House Senior Living Inc,W76 N629 WAUWATOSA RD,Cedarburg,WI,53012,(262) 421-5551,Ozaukee,HAMILTON HOUSE SENIOR LIVING INC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
13268,Lasata Crossings Assisted Living,W79N673 WAUWATOSA RD,Cedarburg,WI,53012,(262) 512-2808,Ozaukee,OZAUKEE COUNTY,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
16282,Village Pointe Commons The Paramounte,101 WALNUT DR,Grafton,WI,53024,(262) 387-3148,Ozaukee,CAPRI COMMUNITES LLC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
16283,Village Pointe Commons The Pinnacle,101 WALNUT CIRCLE,Grafton,WI,53024,(262) 387-3147,Ozaukee,CAPRI COMMUNITIES LLC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
17780,Meadowmere Northshore,10803 N PORT WASHINGTON ROAD,Mequon,WI,53092,(262) 478-2200,Ozaukee,SNH WIS TENANT LLC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
18619,Newcastle Place,12600 N PORT WASHINGTON RD,Mequon,WI,53092,(262) 387-8850,Ozaukee,NEWCASTLE PLACE LLC,REGISTERED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
18248,Terova Senior Living Of Mequon,10995 N MARKET STREET,Mequon,WI,53092,(262) 478-1500,Ozaukee,BMSL MEQUON OPCO LLC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
17216,Wright House Senior Living Inc,6751 W MEQUON RD,Mequon,WI,53092,(262) 834-2002,Ozaukee,WRIGHT HOUSE SENIOR LIVING INC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
16547,Harbor Club,333 W WALTERS ST,Port Washington,WI,53024,(262) 268-1800,Ozaukee,CAPRI COMMUNITIES LLC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
15963,Lincoln Village,1330 W LINCOLN AVE,Port Washington,WI,53074,(414) 964-7678,Ozaukee,HSL 3 LLC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
17394,Willowbrook Place,205 GREEN BAY ROAD,Thiensville,WI,53092,(262) 245-8045,Ozaukee,CEDAR DUNES WILLOWBROOK LLC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
11507,Homeplace Of Durand Llc (The),315 COUNTRY LANE,Durand,WI,54736-,(715) 672-4813,Pepin,HOME PLACE OF DURAND LLC (THE),CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
12458,Welcome Home Assisted Living Inc,1121 INDUSTRIAL ROAD,Elmwood,WI,54740-,(715) 639-3400,Pierce,WELCOME HOME ASSISTED LIVING INC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
12053,Comforts Of Home River Falls Rcac,2348 AURORA CIRCLE,River Falls,WI,54022-,(715) 426-4924,Pierce,RIVER FALLS RCAC LLC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
13449,Valley Villas Assisted Living,S820 WESTLAND DR,Spring Valley,WI,54767-,(715) 778-5535,Pierce,VALLEY VILLAS LLC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
11001,Amery Asstd Liv -River Bend,475 GOLF VIEW LANE,Amery,WI,54001-,(715) 268-9949,Polk,AMERY ASSISTED LIVING LLC,REGISTERED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
12069,Lodge At Whispering Pines (The),3450 BRIDLEWOOD DR,Plover,WI,54467,(715) 342-9100,Portage,CRYSTAL FOUNTAINS ASSISTED LIVING LLC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
15136,Dimensions Living Stevens Point,5625 SANDPIPER DR,Stevens Point,WI,54481-,(715) 343-7376,Portage,S-H OPCO OAKRIDGE LLC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
17958,River View Lodge Assisted Living,1800B SHERMAN AVE,Stevens Point,WI,54481,(715) 345-3500,Portage,NSH STEVENS POINT RIVER VIEW LLC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
15633,Willow Brooke Point Senior Living Rcac,1801 LILAC LN,Stevens Point,WI,54481,(715) 343-9530,Portage,STEVENS POINT SENIOR LIVING INC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
12360,Aspirus Duroy Terrace,585 PETERSON DRIVE,Phillips,WI,54555-,(715) 339-3113,Price,ASPIRUS EXTENDED SERVICES INC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
16959,Parkview Gardens I Assisted Living,5321 DOUGLAS AVE,Caledonia,WI,53402,(262) 898-4000,Racine,KORU HEALTH LLC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
16970,Parkview Gardens Iii,5321 DOUGLAS AVE,Caledonia,WI,53402,(262) 898-4000,Racine,KORU HEALTH LLC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
15195,Primrose Of Mt Pleasant,1775 N NEWMAN ROAD,Mt Pleasant,WI,53406,(262) 886-3333,Racine,RACINE RETIREMENT LLC,REGISTERED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
16018,Elizabeth Gardens,5111 WRIGHT AVE,Racine,WI,53406,(262) 638-2600,Racine,"ERAC, LLC",CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
11173,Home Harbor,1600 OHIO ST,Racine,WI,53405-,(262) 619-0000,Racine,HOME HARBOR OF RACINE LLC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
17709,Pillars At Crystal Bay (The),3950 N MAIN ST,Racine,WI,53402,(262) 639-1100,Racine,PLATINUM COMMUNITIES RACINE LLC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
18044,Pleasant Point Senior Living,8500 CORPORATE DRIVE,Racine,WI,53406,(262) 833-0810,Racine,RACINE SENIOR LIVING INC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
17237,Killarney Kourt,8800 SHANNON LN,Sturtevant,WI,53177,(262) 321-0802,Racine,CHIARA COMMUNITIES INC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
12091,Waterford Senior Living,301 S SIXTH ST,Waterford,WI,53185-,(262) 534-4800,Racine,WATERFORD SENIOR LIVING LLC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
13386,Our House Richland Center Rcac,250 N ORANGE ST,Richland Center,WI,53581-,(608) 647-4500,Richland,KSMS OUR HOUSE LLC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
10284,Schmitt Woodland Hills Apartment Complex,1400 WEST SEMINARY STREET,Richland Center,WI,53581-,(608) 647-8931,Richland,SCHMITT WOODLAND HILLS INC,REGISTERED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
16888,Beloit Senior Living,2250 W HART RD,Beloit,WI,53511,(608) 312-2370,Rock,BELOIT SENIOR LIVING LLC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
10295,Riverside Terrace,3055 S RIVERSIDE DRIVE,Beloit,WI,53511-,(608) 365-7222,Rock,BELOIT MEMORIAL HOSPITAL,REGISTERED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
18181,Willowick Senior Living Beloit,3024 SOUTH BARTELLS DRIVE,Beloit,WI,53511,(608) 774-2104,Rock,WILLOWICK ASSISTED LIVING BELOIT III LLC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
13881,Swifthaven Community,124 HENRY ST,Edgerton,WI,53534-,(608) 884-2828,Rock,ESH ENTERPRISES LLC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
17660,Heights Of Evansville,201 N 4TH ST,Evansville,WI,53536,(608) 882-9995,Rock,EVANSVILLE MANOR NURSING AND REHAB LLC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
10246,Kelly House Assisted Living Apartments,121 SOUTH FIFTH ST,Evansville,WI,53536,(608) 882-4191,Rock,SAEE INC.,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
10302,Cedar Crest Waterford Place Apartments,1700 SOUTH RIVER RD,Janesville,WI,53546-,(608) 756-0344,Rock,CEDAR CREST INC,REGISTERED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
14099,Huntington (The),3801 N WRIGHT RD,Janesville,WI,53546-,(608) 868-5035,Rock,FVE MW LLC,REGISTERED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
17018,Oak Park Place Of Janesville Rcac,700 MYRTLE WAY,Janesville,WI,53545,(608) 530-5700,Rock,OAK PARK PLACE OF JANESVILLE LLC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
16711,Willowick,2860 LIBERTY LANE,Janesville,WI,53545,(608) 305-4040,Rock,WILLOWICK ASSISTED LIVING JANESVILLE LLC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
13981,Milton Senior Living Llc,600 W SUNSET DR,Milton,WI,53563-,(608) 868-3000,Rock,MILTON SENIOR LIVING LLC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
14245,Legacy Senior Living Center Inc,1001 E 11TH STREET N,Ladysmith,WI,54848-,(715) 532-5546,Rusk,LEGACY SENIOR LIVING CENTER INC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
13806,Greenbriar Apartments Llc,1350 JEFFERSON ST,Baraboo,WI,53913-,(608) 356-9213,Sauk,GREENBRIAR APARTMENTS LLC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
12768,Oak Park Place The Grove,800 WALDO ST,Baraboo,WI,53913-,(608) 355-4111,Sauk,OAK PARK PLACE OF BARABOO LLC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
11110,Ridgeview Place,2350 NORTH DEWEY AVE,Reedsburg,WI,53959-,(608) 524-6577,Sauk,REEDSBURG AREA SENIOR CENTER INC,REGISTERED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
10279,Maplewood Village,1425 HEMLOCK STREET,Sauk City,WI,53583-,(608) 643-8494,Sauk,MAPLEWOOD OF SAUK PRAIRIE INC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
10288,Greenway Terrace,547 EAST MCKINLEY STREET,Spring Green,WI,53588-,(608) 588-2586,Sauk,RIVER VALLEY NH INC,REGISTERED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
13559,Waters Edge,11040 N STATE RD,Hayward,WI,54843-,(715) 934-4308,Sawyer,MEDICAL SERVICES INC,REGISTERED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
12844,Cottages On Golden Pond The,103 MADISON WAY,Shawano,WI,54166,(866) 447-3838,Shawano,THE COTTAGES INVESTMENT GROUP LLC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
12455,Cedar Bay At Elkhart Lake,101 CEDAR LN,Elkhart Lake,WI,53020-,(920) 876-4050,Sheboygan,BENEVOLENT CORPORATION-CEDAR COMMUNITY,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
17956,Southern Horizon Assisted Living,930 E CLIFFORD ST,Plymouth,WI,53073,(920) 893-4777,Sheboygan,NSH PLYMOUTH SOUTHERN LLC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
14667,Terrace Place,1231 EISNER AVE,Sheboygan,WI,53083-,(920) 457-6399,Sheboygan,TERRACE AID OPCO LLC,REGISTERED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
14970,Prairie Crossing - A Pine Haven Community,1280 PINE HAVEN LN,Sheboygan Falls,WI,53085-,(920) 550-5602,Sheboygan,PINE HAVEN CHRISTIAN HOME INC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
10248,Birchwood Apartments,1600 BIRCHWOOD DRIVE,Baldwin,WI,54002-,(715) 684-3231,St Croix,BALDWIN CARE CENTER IN,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
12494,Havenwood Llc,614 E OAK ST,Glenwood City,WI,54013-,(715) 265-4140,St Croix,HAVENWOOD LLC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
16879,Heritage Court,425 DAVIS ST,Hammond,WI,54015,(715) 796-2218,St Croix,NSH HERITAGE LLC,REGISTERED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
14783,Red Cedar Canyon Assisted Living Llc,3001 HANLEY ROAD,Hudson,WI,54016-,(715) 381-7333,St Croix,RED CEDAR CANYON ASSISTED LIVING LLC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
12819,Wintergreen,1312 WISCONSIN STREET,Hudson,WI,54016-,(715) 386-5088,St Croix,CHRISTIAN COMMUNITY HOME OF HUDSON INC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
10249,Deerfield (The) Rcac,1127 WEST EIGHTH STREET,New Richmond,WI,54017-,(715) 243-3900,St Croix,PHM/NEW RICHMOND SENIOR HOUSING,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
13394,Deerfield Terrace (The),1127 W 8TH ST,New Richmond,WI,54017-,(715) 243-3903,St Croix,PHM NEW RICHMOND SENIOR HOUSING,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
13453,Wellhaven Senior Apartments Llc,119 UNION ST,River Falls,WI,54022-,(715) 426-4646,St Croix,LUTHERAN HOME ASSOCIATION (THE),CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
12432,Park Place Apartments,210 LOCKWOOD ST,Woodville,WI,54028-,(715) 698-2451,St Croix,PARK VIEW HOME INC,REGISTERED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
12429,Park Place Apartments North,220 LOCKWOOD ST,Woodville,WI,54028-,(715) 698-2451,St Croix,PARK VIEW HOME INC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
10385,Country Gardens,635 CEDAR STREET,Medford,WI,54451-,(715) 748-8855,Taylor,MEMORIAL HEALTH CENTER INC,REGISTERED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
12483,Clover Way Rcac,36125 E END RD,Independence,WI,54747-,(715) 538-4518,Trempealeau,TREMPEALEAU COUNTY HEALTH CARE CENTER,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
16457,Dove Healthcare Osseo Assisted Living,51017 RIDGE VIEW RD,Osseo,WI,54758,(715) 597-2493,Trempealeau,HALCYON SENIOR SERVICES OF OSSEO LLC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
10272,Country Ridge,13197 CHURCH STREET,Pigeon Falls,WI,54760-,(715) 983-2293,Trempealeau,TREMPEALEAU COUNTY HEALTH CARE CENTER,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
10273,Sunrise Manor,36024 PARK STREET,Whitehall,WI,54773-,(715) 538-4361,Trempealeau,TRI-COUNTY MEMORIAL HOSPITAL INC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
17047,Milestone Senior Living Hillsboro,504 SALSBERY CIRCLE,Hillsboro,WI,54634,(608) 489-3930,Vernon,ABILIT HOLDINGS HILLSBORO LLC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
10263,Pleasant Valley Seniors,W466 CTY RD K,Stoddard,WI,54658-,(608) 787-6384,Vernon,PLEASANT VALLEY SENIORS LLC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
10251,Maplewood Terrace,620 GARFIELD STREET,Viroqua,WI,54665-,(608) 637-6344,Vernon,BETHEL HOME & SERVICES INC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
17052,Milestone Senior Living Railroad,2332 RAILROAD ST HWY 45N,Eagle River,WI,54521,(715) 479-8018,Vilas,ABILIT HOLDINGS EAGLE RIVER LLC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
16374,Lake Shore Cedar Lodge,12440 WARPATH LN,Minocqua,WI,54548,(715) 356-2911,Vilas,LAKE SHORE ASSISTED LIVING LLC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
10357,Ridgestone Court Rcac Llc,1025 S SECOND ST,Delavan,WI,53115-,(262) 728-2960,Walworth,RIDGESTONE COURT RCAC LLC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
11318,Brolen Park,2191 CHURCH ST,East Troy,WI,53120-,(262) 642-9955,Walworth,MI VIDA BONITA LLC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
11665,Ridgestone Terrace Llc,291 W EVERGREEN PKWY,Elkhorn,WI,53121-,(262) 743-2960,Walworth,RIDGESTONE TERRACE LLC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
10290,Arbor Village Of Geneva Crossing,201 TOWNLINE RD,Lake Geneva,WI,53147-,(262) 248-4558,Walworth,LAKE GENEVA ASSISTED LIVING OPERATING CO LLC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
13414,Golden Years Retirement Village,270 RIDGE RD,Walworth,WI,53184-,(262) 275-6103,Walworth,GOLDEN YEARS NURSING HOME INC,REGISTERED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
10323,Inspiration Ministries Rcac,N2270 HWY 67,Walworth,WI,53184-,(262) 275-6131,Walworth,CHRISTIAN LEAGUE FOR THE HANDICAPPED INC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
17287,Mulberry Glen,1255 W MAIN ST,Whitewater,WI,53190,(262) 473-4515,Walworth,CHIARA COMMUNITIES INC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
17957,Sherwood Lodge Assisted Living,116 CHERRY ST,Williams Bay,WI,53191,(262) 245-7320,Walworth,NSH WILLIAMS BAY SHERWOOD LLC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
10257,Glenview,201 GLENVIEW LANE,Shell Lake,WI,54871-,(715) 468-4255,Washburn,TH INC,REGISTERED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
17236,Engel Haus,N109 W17000 AVA CIR,Germantown,WI,53022,(262) 345-1025,Washington,CHIARA COMMUNITIES INC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
18192,Fairway Knoll,N112 W17500 MEQUON ROAD,Germantown,WI,53022,(262) 735-7900,Washington,PHW GERMANTOWN INC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
13733,Gardens Of Hartford (The),112 PEACE LUTHERAN PKWY,Hartford,WI,53027-,(262) 345-5590,Washington,WISCONSIN LUTHERAN CHILD & FAMILY SERVICE INC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
15654,Waterford At Hartford (The),1025 BELL AVE,Hartford,WI,53027,(920) 378-5839,Washington,CSL HARTFORD LLC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
15326,Lakeshore At Jackson Crossings (The),N168 W22026 MAIN ST,Jackson,WI,53037,(262) 677-3615,Washington,SNH SE TENANT TRS INC,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
12401,Kettle Moraine Gardens Rcac,1038 FOND DU LAC AVE,Kewaskum,WI,53040-,(262) 626-4070,Washington,,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
17033,Cedar Bay East,5577 HOME DRIVE,West Bend,WI,53095,(262) 306-2145,Washington,BENEVOLENT CORPORATION DBA CEDAR COMMUNITY,CERTIFIED,RESIDENTIAL CARE APARTMENT COMPLEX,,7/6/21
