County,State,FIPS Code,Formatted FIPS,"Estimated percent of all people 65 or older, between 2015-2019."
Juneau,WI,55057,55057,20.13
Kenosha,WI,55059,55059,13.64
Kewaunee,WI,55061,55061,19.81
La Crosse,WI,55063,55063,15.84
Lafayette,WI,55065,55065,18.18
Langlade,WI,55067,55067,23.35
Lincoln,WI,55069,55069,20.97
Manitowoc,WI,55071,55071,19.85
Marathon,WI,55073,55073,17.11
Marinette,WI,55075,55075,23.2
Marquette,WI,55077,55077,24.13
Menominee,WI,55078,55078,12.97
Milwaukee,WI,55079,55079,13.24
Monroe,WI,55081,55081,16.47
Oconto,WI,55083,55083,20.12
Oneida,WI,55085,55085,25.58
Outagamie,WI,55087,55087,14.3
Ozaukee,WI,55089,55089,19.24
Pepin,WI,55091,55091,21.93
Pierce,WI,55093,55093,14.26
Polk,WI,55095,55095,20.07
Portage,WI,55097,55097,16.07
Price,WI,55099,55099,25.08
Racine,WI,55101,55101,16.15
Richland,WI,55103,55103,22.02
Rock,WI,55105,55105,16.12
Rusk,WI,55107,55107,23.69
St. Croix,WI,55109,55109,13.56
Sauk,WI,55111,55111,17.95
Sawyer,WI,55113,55113,25.25
Shawano,WI,55115,55115,20.72
Sheboygan,WI,55117,55117,17.47
Taylor,WI,55119,55119,18.83
Trempealeau,WI,55121,55121,17.75
Vernon,WI,55123,55123,19.03
Vilas,WI,55125,55125,30.55
Walworth,WI,55127,55127,17.11
Washburn,WI,55129,55129,25.74
Washington,WI,55131,55131,17.45
Waukesha,WI,55133,55133,18.08
Waupaca,WI,55135,55135,20.39
Waushara,WI,55137,55137,23.79
Winnebago,WI,55139,55139,15.85
Wood,WI,55141,55141,20.11
Albany,WY,56001,56001,11.27
Big Horn,WY,56003,56003,21.05
Campbell,WY,56005,56005,9.2
Carbon,WY,56007,56007,16.32
Converse,WY,56009,56009,16.55
Crook,WY,56011,56011,19.14
Fremont,WY,56013,56013,17.86
Goshen,WY,56015,56015,21.57
Hot Springs,WY,56017,56017,23.96
Johnson,WY,56019,56019,22.89
Laramie,WY,56021,56021,15.53
Lincoln,WY,56023,56023,16.66
Natrona,WY,56025,56025,14.41
Niobrara,WY,56027,56027,22.79
Park,WY,56029,56029,22.16
Platte,WY,56031,56031,23.88
Sheridan,WY,56033,56033,20.46
Sublette,WY,56035,56035,17.79
Sweetwater,WY,56037,56037,11.42
Teton,WY,56039,56039,14.04
Uinta,WY,56041,56041,13.01
Washakie,WY,56043,56043,21.09
Weston,WY,56045,56045,19.44
Eastern,AS,60010,60010,N/A
Manu'a,AS,60020,60020,N/A
Rose Island,AS,60030,60030,N/A
Swains Island,AS,60040,60040,N/A
Western,AS,60050,60050,N/A
Guam,GU,66010,66010,N/A
Northern Islands,MP,69085,69085,N/A
Rota,MP,69100,69100,N/A
Saipan,MP,69110,69110,N/A
Tinian,MP,69120,69120,N/A
Adjuntas,PR,72001,72001,18.64
Aguada,PR,72003,72003,18.18
Aguadilla,PR,72005,72005,20.9
Aguas Buenas,PR,72007,72007,18.92
Aibonito,PR,72009,72009,19.88
Añasco,PR,72011,72011,19.87
Arecibo,PR,72013,72013,21.03
Arroyo,PR,72015,72015,18.74
Barceloneta,PR,72017,72017,18.92
Barranquitas,PR,72019,72019,15.13
Bayamón,PR,72021,72021,21.05
Cabo Rojo,PR,72023,72023,22.5
Caguas,PR,72025,72025,19.55
Camuy,PR,72027,72027,19.2
Canóvanas,PR,72029,72029,16.44
Carolina,PR,72031,72031,21.65
Cataño,PR,72033,72033,19
Cayey,PR,72035,72035,19.89
Ceiba,PR,72037,72037,22.81
Ciales,PR,72039,72039,19.35
Cidra,PR,72041,72041,16.8
Coamo,PR,72043,72043,17.21
Comerío,PR,72045,72045,17.51
Corozal,PR,72047,72047,17.46
Culebra,PR,72049,72049,23.34
Dorado,PR,72051,72051,16.88
Fajardo,PR,72053,72053,21.45
Florida,PR,72054,72054,17.58
Guánica,PR,72055,72055,23.13
Guayama,PR,72057,72057,17.45
Guayanilla,PR,72059,72059,20
Guaynabo,PR,72061,72061,21.35
Gurabo,PR,72063,72063,15.38
Hatillo,PR,72065,72065,19.49
Hormigueros,PR,72067,72067,26.98
Humacao,PR,72069,72069,21.13
Isabela,PR,72071,72071,19.34
Jayuya,PR,72073,72073,16.08
Juana Díaz,PR,72075,72075,17.07
Juncos,PR,72077,72077,15.56
Lajas,PR,72079,72079,23.51
Lares,PR,72081,72081,19.99
Las Marías,PR,72083,72083,19.82
Las Piedras,PR,72085,72085,17.29
Loíza,PR,72087,72087,16.99
Luquillo,PR,72089,72089,20.88
Manatí,PR,72091,72091,20.75
Maricao,PR,72093,72093,19.24
Maunabo,PR,72095,72095,21.54
Mayagüez,PR,72097,72097,23.28
Moca,PR,72099,72099,16.86
Morovis,PR,72101,72101,15.34
Naguabo,PR,72103,72103,17.41
Naranjito,PR,72105,72105,18.43
Orocovis,PR,72107,72107,16.32
Patillas,PR,72109,72109,21.12
Peñuelas,PR,72111,72111,15.95
Ponce,PR,72113,72113,20.9
Quebradillas,PR,72115,72115,19.54
Rincón,PR,72117,72117,23.97
Río Grande,PR,72119,72119,19.33
Sabana Grande,PR,72121,72121,22.13
Salinas,PR,72123,72123,18.71
San Germán,PR,72125,72125,23.78
San Juan,PR,72127,72127,21.87
San Lorenzo,PR,72129,72129,18.15
San Sebastián,PR,72131,72131,22.45
Santa Isabel,PR,72133,72133,15.83
Toa Alta,PR,72135,72135,13.59
Toa Baja,PR,72137,72137,18.76
Trujillo Alto,PR,72139,72139,18.3
Utuado,PR,72141,72141,20.84
Vega Alta,PR,72143,72143,17.71
Vega Baja,PR,72145,72145,19.46
Vieques,PR,72147,72147,21.4
Villalba,PR,72149,72149,16.72
Yabucoa,PR,72151,72151,19.8
Yauco,PR,72153,72153,21.26
St. Croix,VI,78010,78010,N/A
St. John,VI,78020,78020,N/A
St. Thomas,VI,78030,78030,N/A
